Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1.180595196E1,1.332047023E-2,-1.155224629E-2,1.588324085E-5
1.181599796E1,1.255774125E-2,-4.884103546E-4,1.745606423E-3
1.182604396E1,1.467747614E-2,-3.570343601E-3,2.084772568E-3
1.183608996E1,1.198981516E-2,-6.232439540E-3,1.938565169E-3
1.184613696E1,1.326943561E-2,-8.927932009E-3,3.493741388E-3
1.185618296E1,1.672675088E-2,-1.767668314E-2,2.694260562E-3
1.186622896E1,1.123308763E-2,1.282056887E-2,-4.158188589E-3
1.187627496E1,-4.556261003E-3,3.320493549E-2,-1.630806178E-2
1.188632096E1,-1.836601272E-2,-6.083534658E-2,2.634663368E-3
1.189636696E1,-6.541311275E-3,-3.925575316E-2,-2.298842417E-3
1.190641396E1,-1.069727819E-3,-2.546702325E-2,5.631330889E-3
1.191645996E1,1.848346740E-2,-2.413490973E-2,5.816420540E-3
1.192650596E1,1.761147752E-2,2.529263124E-2,-6.756556220E-3
1.193655196E1,-2.439728007E-3,1.213048957E-2,-4.821769893E-3
1.194659796E1,3.793187672E-3,-7.540300023E-3,1.076650922E-3
1.195664396E1,8.439072408E-3,4.022346344E-3,-7.243330125E-3
1.196669096E1,-2.571358345E-3,-1.346827485E-2,-7.985532284E-3
1.197673696E1,-3.690951038E-3,-6.175741553E-3,-5.254460499E-3
1.198678296E1,-8.704909123E-3,3.828946734E-3,-1.091015805E-2
1.199682896E1,-7.520601153E-3,-9.817623533E-3,-5.654409528E-3
1.200687496E1,9.250508621E-3,-7.969709113E-3,-2.489430830E-3
1.201692196E1,1.789752766E-2,-2.041980333E-4,-7.518278435E-3
1.202696796E1,1.870269515E-2,1.319809817E-2,-3.609686391E-3
1.203701396E1,1.690346375E-2,9.451297112E-3,6.473762915E-4
1.204705996E1,4.315206315E-3,1.379693951E-2,-4.971202929E-3
1.205710596E1,5.747187883E-3,-1.223412808E-2,-7.672713138E-3
1.206715196E1,8.443305269E-3,-1.450191066E-2,-1.062139310E-2
1.207719896E1,2.086215653E-2,-4.141149111E-3,-8.864239790E-3
1.208724496E1,2.371923998E-2,-3.017907031E-3,-1.204167213E-2
1.209729096E1,8.991695009E-3,3.549448214E-3,-2.558757365E-2
1.210733696E1,8.550651371E-3,-2.567981929E-2,-1.382380165E-2
1.211738296E1,3.204452619E-2,-2.390429005E-2,-7.763512433E-3
1.212742896E1,4.198237509E-2,2.208005404E-3,-7.614375092E-3
1.213747596E1,3.266666457E-2,2.917039022E-2,-8.569709025E-3
1.214752196E1,-3.344258294E-4,-2.910027653E-2,-1.790765114E-2
1.215756796E1,-5.241299979E-3,-4.040672630E-2,-6.200661417E-3
1.216761396E1,2.687879466E-2,-3.162869066E-2,1.103803795E-2
1.217765996E1,3.423178196E-2,-2.333720587E-2,6.012120284E-3
1.218770696E1,3.065184318E-2,1.299342606E-2,-2.886378439E-3
1.219775296E1,1.921756007E-2,-4.692094401E-3,-5.636829883E-6
1.220779896E1,2.135607414E-2,-4.163022619E-3,-6.990209222E-3
1.221784496E1,2.982759103E-2,4.941259976E-3,1.488229842E-3
1.222789096E1,3.067005053E-2,-1.970482990E-2,1.203375217E-2
1.223793696E1,2.125364542E-2,1.245337259E-2,8.819316514E-3
1.224798396E1,2.414223365E-2,2.412898280E-2,1.389368344E-2
1.225802996E1,1.351915114E-2,-8.046796545E-3,5.113773514E-3
1.226807596E1,1.300123334E-2,-2.113710530E-2,5.497462116E-3
1.227812196E1,3.706955165E-2,-1.156810019E-2,1.743161865E-2
1.228816796E1,4.223858193E-2,1.147546992E-2,1.748172380E-2
1.229821396E1,3.325494006E-2,-2.012642566E-3,2.066420019E-2
1.230826096E1,5.069171637E-2,1.405064669E-2,1.950955391E-2
1.231830696E1,5.093193427E-2,2.421193756E-2,1.705385372E-2
1.232835296E1,5.158416927E-2,2.214924025E-4,2.376326360E-2
1.233839896E1,5.614829436E-2,1.166648231E-3,2.268068865E-2
1.234844496E1,4.101154953E-2,-3.637216287E-4,2.126909420E-2
1.235849196E1,4.370347410E-2,-1.468353905E-2,2.929852530E-2
1.236853796E1,5.200208724E-2,-5.119017325E-3,2.945915982E-2
1.237858396E1,6.084964052E-2,5.399403628E-3,2.523671836E-2
1.238862996E1,6.792433560E-2,-9.633241221E-3,3.083671257E-2
1.239867596E1,6.800689548E-2,3.173101228E-3,2.899087593E-2
1.240872196E1,6.064026803E-2,9.365897626E-3,3.151709959E-2
1.241876896E1,6.505899131E-2,-2.193663083E-2,4.446245730E-2
1.242881496E1,6.288926303E-2,-1.598731428E-2,4.041553289E-2
1.243886096E1,5.385102704E-2,-1.089668088E-2,3.457788378E-2
1.244890696E1,6.204169616E-2,-2.611324005E-2,3.907391429E-2
1.245895296E1,6.374052912E-2,-5.866823718E-3,3.869014978E-2
1.246899896E1,6.025508419E-2,-2.966604894E-3,3.462859988E-2
1.247904633E1,6.504078209E-2,-1.028656960E-2,4.361357167E-2
1.248909233E1,7.990968972E-2,-4.655698314E-3,5.370770022E-2
1.249913833E1,8.882088959E-2,-3.482043277E-3,5.741375685E-2
1.250918433E1,8.063146472E-2,-5.573307164E-3,5.668143928E-2
1.251923033E1,7.497303933E-2,-1.672449522E-2,6.349620223E-2
1.252927633E1,8.458819240E-2,-2.035462297E-2,7.093370706E-2
1.253932333E1,9.157073498E-2,-1.565867104E-2,6.876908988E-2
1.254936933E1,8.837912232E-2,-2.402005717E-2,7.263600826E-2
1.255941533E1,1.027340889E-1,-2.781585976E-2,7.854449749E-2
1.256946133E1,1.122921631E-1,-3.477408318E-3,8.176927269E-2
1.257950733E1,1.097445786E-1,-8.840482682E-3,9.021761268E-2
1.258955433E1,1.073105484E-1,-1.229763497E-3,9.540265799E-2
1.259960033E1,9.828855097E-2,1.416117698E-2,9.415816516E-2
1.260964633E1,9.558556974E-2,-1.571571641E-2,9.656164795E-2
1.261969233E1,1.162607521E-1,7.264433429E-3,1.042475328E-1
1.262973833E1,1.236477345E-1,2.137728781E-2,1.060011908E-1
1.263978433E1,1.171597391E-1,-3.409422934E-2,9.253358096E-2
1.264983133E1,1.194418743E-1,-1.666752389E-3,7.865141332E-2
1.265987733E1,1.236651167E-1,-2.070063166E-2,9.929516912E-2
1.266992333E1,1.548766494E-1,-3.254873306E-2,1.115995497E-1
1.267996933E1,1.443907320E-1,8.536652662E-3,1.215864047E-1
1.269001533E1,1.415220499E-1,-6.277317647E-3,1.186281592E-1
1.270006133E1,1.484625190E-1,-1.242682245E-2,1.287505627E-1
1.271010833E1,1.512582749E-1,1.591292955E-2,1.382296085E-1
1.272015433E1,1.305852234E-1,-2.277987078E-2,1.290917695E-1
1.273020033E1,1.151530221E-1,-4.417126998E-2,1.243122444E-1
1.274024633E1,1.240128279E-1,-1.684857160E-2,1.323416829E-1
1.275029233E1,1.276293248E-1,5.863904022E-3,1.321982890E-1
1.276033833E1,1.385163218E-1,1.003102749E-3,1.423233747E-1
1.277038533E1,1.463546902E-1,-1.572016743E-3,1.556999832E-1
1.278043133E1,1.656477004E-1,1.312410459E-2,1.607573330E-1
1.279047733E1,1.734683067E-1,-1.069062576E-2,1.656804383E-1
1.280052333E1,1.743428856E-1,-9.787281044E-3,1.638495028E-1
1.281056933E1,1.701099724E-1,-1.942003705E-2,1.668096483E-1
1.282061533E1,1.747952700E-1,-2.967214026E-2,1.813686192E-1
1.283066233E1,1.892945468E-1,-1.031523943E-2,1.926107407E-1
1.284070833E1,1.895398200E-1,-1.039833017E-2,1.914458722E-1
1.285075433E1,1.808996946E-1,-2.710850723E-2,1.979857534E-1
1.286080033E1,1.972187608E-1,-1.782526076E-2,2.184449583E-1
1.287084633E1,2.298255265E-1,-3.324348480E-3,2.512716949E-1
1.288089233E1,2.204578519E-1,1.128814928E-2,2.027400881E-1
1.289093933E1,1.990783215E-1,-2.957740612E-2,2.108958066E-1
1.290098533E1,2.106553465E-1,-4.996230826E-2,2.021601051E-1
1.291103133E1,2.091640830E-1,-3.583232686E-2,2.047489583E-1
1.292107733E1,2.087678164E-1,-4.382900149E-2,2.320032120E-1
1.293112333E1,2.246515304E-1,-4.227520898E-2,2.439719588E-1
1.294116933E1,2.269836664E-1,-3.570785373E-2,2.402744144E-1
1.295121633E1,2.264379859E-1,-3.216601908E-2,2.565949857E-1
1.296126233E1,2.411404848E-1,-4.421043023E-2,2.523461580E-1
1.297130833E1,2.425599694E-1,-1.744146086E-2,2.505424619E-1
1.298135433E1,2.101040184E-1,-1.545367762E-2,2.495696247E-1
1.299140033E1,2.071181834E-1,-2.640156820E-2,2.557435930E-1
1.300144633E1,2.239357829E-1,-1.784962602E-2,2.656481564E-1
1.301149333E1,2.293778360E-1,-2.133121341E-2,2.681008875E-1
1.302153933E1,2.354522347E-1,-3.416338935E-2,2.756666839E-1
1.303158533E1,2.412593961E-1,-4.123110697E-2,2.863816023E-1
1.304163133E1,2.385152727E-1,-3.686032817E-2,2.964491546E-1
1.305167733E1,2.407868207E-1,-3.291000426E-2,3.051970303E-1
1.306172333E1,2.453677356E-1,-3.474545479E-2,3.114940822E-1
1.307177033E1,2.514019012E-1,-2.948508225E-2,3.135164380E-1
1.308181633E1,2.481187731E-1,-4.560120031E-2,3.235126138E-1
1.309186233E1,2.465340048E-1,-5.436865985E-2,3.334809542E-1
1.310190833E1,2.510384619E-1,-5.607947707E-2,3.397242129E-1
1.311195433E1,2.554017901E-1,-5.882120132E-2,3.423639238E-1
1.312200033E1,2.756078541E-1,-3.595434874E-2,3.464328647E-1
1.313204733E1,2.785328329E-1,-2.931671962E-2,3.389900923E-1
1.314209333E1,2.655110359E-1,-5.560025573E-2,3.381679952E-1
1.315213933E1,2.806488276E-1,-5.899100751E-2,3.521783948E-1
1.316218533E1,2.978970706E-1,-6.628433615E-2,3.585518599E-1
1.317223133E1,2.836611271E-1,-5.209192634E-2,3.588294685E-1
1.318227733E1,2.595874965E-1,-4.802714288E-2,3.598252237E-1
1.319232433E1,2.647596896E-1,-4.127306864E-2,3.664802909E-1
1.320237033E1,2.703352869E-1,-5.501578003E-2,3.834778965E-1
1.321241633E1,2.771733999E-1,-5.166315660E-2,3.960913420E-1
1.322246233E1,2.694576979E-1,-5.639612675E-2,3.865084946E-1
1.323250833E1,2.708436847E-1,-5.550287291E-2,3.983796239E-1
1.324255433E1,2.596000731E-1,-6.750654429E-2,3.912098706E-1
1.325260133E1,2.547889948E-1,-6.613637507E-2,3.970181346E-1
1.326264733E1,2.692435682E-1,-5.782571062E-2,4.132418334E-1
1.327269333E1,2.766805589E-1,-4.942297190E-2,4.303458333E-1
1.328273933E1,2.657208443E-1,-3.677855060E-2,4.420616329E-1
1.329278533E1,2.527059615E-1,-1.384831369E-1,4.507141113E-1
1.330283133E1,2.945788503E-1,-6.781722605E-2,4.631630480E-1
1.331287733E1,2.885887623E-1,-4.057871923E-2,4.394009709E-1
1.332292433E1,2.715868950E-1,-6.781113893E-2,4.487558603E-1
1.333297033E1,2.685175240E-1,-7.781329006E-2,4.588180184E-1
1.334301633E1,2.792306244E-1,-6.918597966E-2,4.816072285E-1
1.335306233E1,3.032168150E-1,-7.303249836E-2,4.939174950E-1
1.336310833E1,2.932842970E-1,-7.187109441E-2,4.903089106E-1
1.337315433E1,2.908276320E-1,-8.123199642E-2,4.962016046E-1
1.338320133E1,3.122378588E-1,-6.795400381E-2,5.067849755E-1
1.339324733E1,3.155285418E-1,-4.542441666E-2,5.290244818E-1
1.340329333E1,2.769697011E-1,-5.199443549E-2,5.329362154E-1
1.341333933E1,2.505625784E-1,-1.267430782E-1,5.467847586E-1
1.342338533E1,2.715546787E-1,-4.788342491E-2,5.619146824E-1
1.343343133E1,2.653401494E-1,-5.584520102E-2,5.684079528E-1
1.344347833E1,2.475155890E-1,-9.014458954E-2,5.361352563E-1
1.345352433E1,2.640826404E-1,-7.688505948E-2,5.379003882E-1
1.346357033E1,2.733794749E-1,-7.382935286E-2,5.489056110E-1
1.347361633E1,2.651603818E-1,-8.696077764E-2,5.521823764E-1
1.348366288E1,2.677915692E-1,-6.952745467E-2,5.485714078E-1
1.349370888E1,2.772430778E-1,-6.182785332E-2,5.568852425E-1
1.350375588E1,2.718397975E-1,-8.249797672E-2,5.550923944E-1
1.351380188E1,2.611495256E-1,-8.872997016E-2,5.562493205E-1
1.352384788E1,2.692226171E-1,-9.411541373E-2,5.690649748E-1
1.353389388E1,2.790103555E-1,-9.259252250E-2,5.847927928E-1
1.354393988E1,2.628851831E-1,-9.649218619E-2,5.921832919E-1
1.355398587E1,2.576451004E-1,-7.060031593E-2,6.337403655E-1
1.356403187E1,2.286821753E-1,-3.884664550E-2,7.020419240E-1
1.357407888E1,1.689258963E-1,-9.551338851E-2,5.893321633E-1
1.358412488E1,1.755310744E-1,-1.161382347E-1,6.390480399E-1
1.359417088E1,2.279053479E-1,-1.223684326E-1,6.545979381E-1
1.360421688E1,2.293873876E-1,-8.669378608E-2,6.156356335E-1
1.361426288E1,2.138335109E-1,-1.309373975E-1,6.251302361E-1
1.362430888E1,2.422212064E-1,-1.273336112E-1,6.585646272E-1
1.363435588E1,2.502554357E-1,-1.107682064E-1,6.582687497E-1
1.364440188E1,2.468826771E-1,-1.296539754E-1,6.559863687E-1
1.365444787E1,2.459933609E-1,-1.194302291E-1,6.632919312E-1
1.366449387E1,2.479720861E-1,-1.200265139E-1,6.691969633E-1
1.367453988E1,2.402441651E-1,-1.345709860E-1,6.783109903E-1
1.368458588E1,2.400686592E-1,-1.222426742E-1,6.932364106E-1
1.369463288E1,2.191646248E-1,-1.223246306E-1,7.197682261E-1
1.370467888E1,2.032535672E-1,-1.027181745E-1,7.209040523E-1
1.371472488E1,1.911762208E-1,-1.418590844E-1,7.663867474E-1
1.372477088E1,1.611770540E-1,-1.669623107E-1,7.314921618E-1
1.373481688E1,1.903119087E-1,-1.758616418E-1,7.432520390E-1
1.374486288E1,2.142566442E-1,-1.709188074E-1,7.492108941E-1
1.375490887E1,2.158264369E-1,-1.797911823E-1,7.596601248E-1
1.376495587E1,2.056867182E-1,-1.928606480E-1,7.735336423E-1
1.377500188E1,2.260991931E-1,-1.506008655E-1,7.885083556E-1
1.378504788E1,2.326494902E-1,-1.740494519E-1,7.985953093E-1
1.379509388E1,2.184959948E-1,-2.187236696E-1,8.059096932E-1
1.380513988E1,1.958255619E-1,-1.566869318E-1,7.695900202E-1
1.381518588E1,1.850960553E-1,-2.293086499E-1,8.219531178E-1
1.382523288E1,2.022406906E-1,-2.388243824E-1,8.384526968E-1
1.383527888E1,1.581407338E-1,-1.292374879E-1,7.851644754E-1
1.384532488E1,1.367052197E-1,-2.945071161E-1,8.761950731E-1
1.385537087E1,1.813712716E-1,-2.528977096E-1,9.267213345E-1
1.386541687E1,1.601549238E-1,-1.779095083E-1,8.936829567E-1
1.387546288E1,1.535983086E-1,-2.391581833E-1,8.947196007E-1
1.388550888E1,1.618983150E-1,-1.945377141E-1,8.962453008E-1
1.389555588E1,8.269239962E-2,-2.071152031E-1,8.095735312E-1
1.390560188E1,1.229010746E-1,-2.519921064E-1,8.424606323E-1
1.391564788E1,1.657032222E-1,-2.200384140E-1,8.402709961E-1
1.392569388E1,1.123723611E-1,-2.666828930E-1,8.313544989E-1
1.393573988E1,1.200707927E-1,-2.340076417E-1,8.351187110E-1
1.394578588E1,1.680090278E-1,-2.350079268E-1,8.941453099E-1
1.395583287E1,1.133794039E-1,-1.570022702E-1,8.343485594E-1
1.396587887E1,5.732544884E-2,-3.620606065E-1,9.052181840E-1
1.397592488E1,1.531187743E-1,-2.495379746E-1,9.205228686E-1
1.398597088E1,5.331388861E-2,-2.473230213E-1,9.204126000E-1
1.399601688E1,-1.022125222E-2,-3.922260106E-1,9.028752446E-1
1.400606288E1,8.320456743E-2,-2.048337609E-1,8.625464439E-1
1.401610988E1,5.076023191E-2,-1.840148717E-1,8.697596788E-1
1.402615588E1,4.134089872E-2,-4.164089561E-1,8.894881010E-1
1.403620188E1,7.808309048E-2,-1.774652302E-1,8.601910472E-1
1.404624788E1,6.375448406E-2,-3.865795732E-1,9.118409157E-1
1.405629387E1,8.823748678E-2,-3.420793712E-1,8.810657859E-1
1.406633987E1,3.752904385E-2,-2.279400229E-1,8.950529695E-1
1.407638587E1,4.126923531E-2,-3.254284561E-1,8.999764919E-1
1.408643288E1,2.123134397E-2,-3.377895355E-1,9.199590087E-1
1.409647888E1,2.873612382E-2,-3.143101335E-1,9.054023027E-1
1.410652488E1,5.185689032E-2,-2.920495868E-1,9.146767259E-1
1.411657088E1,7.080271840E-3,-3.253225386E-1,9.102714658E-1
1.412661688E1,-1.030385494E-3,-3.130256534E-1,8.864015341E-1
1.413666288E1,3.320712224E-2,-2.946952879E-1,8.918275833E-1
1.414670888E1,4.351168871E-2,-3.016850054E-1,8.979392648E-1
1.415675587E1,1.726772077E-2,-3.108632863E-1,8.753114343E-1
1.416680187E1,-8.081579581E-3,-3.418979049E-1,8.498292565E-1
1.417684788E1,1.363421138E-2,-4.020793736E-1,8.784139156E-1
1.418689388E1,3.982160985E-2,-2.539865971E-1,8.600682020E-1
1.419693988E1,-4.507232830E-2,-2.930280864E-1,8.264974952E-1
1.420698588E1,-6.100202724E-2,-4.210387766E-1,8.412804604E-1
1.421703288E1,1.456252299E-2,-3.170269728E-1,8.496555686E-1
1.422707888E1,2.805199008E-3,-2.908654213E-1,8.286069632E-1
1.423712488E1,-5.622157454E-2,-4.146434367E-1,8.230695724E-1
1.424717088E1,-4.394546896E-2,-3.356093466E-1,8.053488731E-1
1.425721688E1,-2.508015372E-2,-3.313443661E-1,8.097614646E-1
1.426726287E1,-7.149355486E-3,-3.342528045E-1,7.874380350E-1
1.427730887E1,-4.237131029E-2,-3.370110691E-1,7.836471796E-1
1.428735588E1,-1.992352493E-2,-3.692712784E-1,7.631413937E-1
1.429740188E1,1.338846050E-2,-3.434087634E-1,7.527691722E-1
1.430744788E1,-2.337221801E-2,-3.340376318E-1,7.458090186E-1
1.431749388E1,-3.223362565E-2,-3.347834051E-1,7.715209126E-1
1.432753988E1,-4.450147972E-2,-3.173540831E-1,7.721339464E-1
1.433758588E1,-6.443540007E-2,-3.389779925E-1,7.017998099E-1
1.434763188E1,-9.926289320E-2,-9.281856567E-2,5.509924889E-1
1.435767888E1,-2.085657120E-1,-5.991087556E-1,6.678438187E-1
1.436772487E1,-4.213891551E-2,-6.629431248E-1,7.022305727E-1
1.437777087E1,-4.332495853E-3,-2.787676454E-1,7.028194666E-1
1.438781688E1,7.804328110E-3,-3.801669776E-1,7.032010555E-1
1.439786288E1,7.305820286E-2,-1.790885031E-1,7.071893811E-1
1.440790888E1,-7.133305818E-2,6.697586179E-2,5.616210103E-1
1.441795488E1,-1.236926988E-1,-2.786530256E-1,5.036596060E-1
1.442800188E1,4.788331315E-2,-4.038274586E-1,5.093550682E-1
1.443804788E1,6.186731160E-2,-2.888374031E-1,4.729689956E-1
1.444809388E1,-2.933716401E-2,-5.216280222E-1,4.951568544E-1
1.445813988E1,2.115491964E-2,-3.468388617E-1,5.015802979E-1
1.446818587E1,1.603898779E-2,-1.749421805E-1,5.583117604E-1
1.447823158E1,-4.416126758E-2,-8.573918790E-2,5.732671618E-1
1.448827858E1,-3.601213396E-1,-3.032006919E-1,1.425533295E-1
1.449832458E1,-1.803452075E-1,-7.136386633E-1,3.579177260E-1
1.450837058E1,1.847787052E-1,-3.565263748E-1,4.710123241E-1
1.451841658E1,-7.680230308E-3,-3.029489145E-2,3.163593411E-1
1.452846258E1,-5.927738175E-2,-3.323037624E-1,3.664613962E-1
1.453850858E1,2.059880085E-2,-1.736311167E-1,3.990681469E-1
1.454855458E1,-8.963352069E-3,9.104527533E-2,3.131228983E-1
1.455860158E1,-6.276032329E-2,-2.582903802E-1,2.759404778E-1
1.456864758E1,-2.122512832E-2,-1.525309235E-1,2.399792969E-1
1.457869358E1,-6.747628003E-2,-8.206374198E-2,1.889322698E-1
1.458873958E1,-9.717372060E-2,-3.075639606E-1,2.224635929E-1
1.459878558E1,-6.759087741E-2,-1.686730832E-1,2.298634648E-1
1.460883158E1,-2.046304755E-2,7.199518383E-2,1.923072934E-1
1.461887758E1,-2.419021726E-2,-1.185902357E-1,1.702959090E-1
1.462892458E1,-6.712649763E-2,-5.036217719E-2,1.207584515E-1
1.463897058E1,-5.170859769E-2,-4.810954630E-2,1.114827171E-1
1.464901658E1,-1.036941539E-2,-2.857881486E-1,1.786313802E-1
1.465906258E1,-1.365850680E-3,-1.038380787E-1,1.469630599E-1
1.466910858E1,-4.107038677E-2,-3.097185865E-2,1.087003574E-1
1.467915458E1,-4.794099182E-2,-1.194483787E-1,1.242806166E-1
1.468920058E1,-5.050934851E-2,1.704209298E-2,7.181128114E-2
1.469924758E1,-5.051521212E-2,1.289709285E-2,5.587931722E-2
1.470929358E1,-5.820615590E-2,-1.111415029E-1,5.686069280E-2
1.471933958E1,-4.952020198E-2,1.075495854E-1,1.905807294E-2
1.472938558E1,1.116577908E-2,3.825040534E-2,4.224541783E-2
1.473943158E1,-1.084906515E-2,-1.268710941E-1,7.985124737E-2
1.474947758E1,-1.267333049E-2,7.903838903E-2,-1.786000133E-1
1.475952358E1,-1.304031312E-1,5.430673808E-2,-1.449428946E-1
1.476957058E1,-1.576768309E-1,-2.965623438E-1,-1.414477676E-1
1.477961658E1,-5.803903565E-2,4.855197296E-2,2.001774311E-2
1.478966258E1,-4.849559441E-2,3.355917707E-2,1.457024366E-1
1.479970858E1,-2.012998797E-3,-6.181312725E-2,1.457723528E-1
1.480975458E1,9.861721098E-2,9.677704424E-2,1.388862282E-1
1.481980058E1,4.257478565E-2,2.109110728E-2,6.019177288E-2
1.482984658E1,-7.783551514E-2,-1.471431702E-1,-1.220794991E-1
1.483989358E1,-7.886296511E-2,-1.206766814E-1,-1.516805291E-1
1.484993958E1,1.224149251E-3,1.670584381E-1,3.110552952E-2
1.485998558E1,1.621802710E-2,-8.151020110E-2,-6.244675070E-2
1.487003158E1,-4.818040133E-2,1.916414350E-1,-5.984750390E-2
1.488007758E1,-8.332420886E-2,5.619325116E-2,-1.465204209E-1
1.489012358E1,-1.779156923E-1,-1.500765532E-1,-3.045707643E-1
1.490016958E1,-8.414050937E-2,-1.000449955E-1,-1.866177619E-1
1.491021658E1,-5.915526301E-2,-1.288550645E-1,1.473292895E-2
1.492026258E1,-6.256231666E-2,-9.802528471E-2,3.247907385E-2
1.493030858E1,-4.507274833E-3,1.812705398E-1,7.228374481E-2
1.494035458E1,-5.008703470E-2,1.428983659E-1,-7.753774524E-3
1.495040058E1,-1.076949388E-1,-1.319457144E-1,7.902949117E-3
1.496044658E1,-4.748090636E-3,-6.057156995E-2,-7.428319193E-3
1.497049258E1,-4.292237386E-2,-1.345467269E-1,-1.931347512E-2
1.498053958E1,-9.566341341E-2,-1.017782614E-1,-1.588071510E-2
1.499058558E1,-6.104870886E-2,5.523905158E-2,2.218038402E-2
1.500063158E1,-4.781176150E-2,-3.868883848E-2,4.400304705E-2
1.501067758E1,-4.970526695E-2,3.265535925E-3,-8.488390595E-3
1.502072358E1,-4.869418591E-2,-6.579395384E-2,-2.214093460E-3
1.503076958E1,-4.201231524E-2,-1.432029903E-1,6.500302348E-3
1.504081558E1,-4.660793394E-2,-5.228265002E-2,-1.687538996E-2
1.505086258E1,-5.320698395E-2,-6.740700454E-2,2.325312048E-2
1.506090858E1,-6.686441600E-2,-8.059277385E-2,1.040259190E-2
1.507095458E1,-5.663761124E-2,-3.992044553E-2,1.304285042E-2
1.508100058E1,-2.386641502E-2,-7.426901162E-2,2.077115141E-2
1.509104658E1,-6.039300188E-2,-4.301948845E-2,-2.796758199E-3
1.510109258E1,-4.816348851E-2,-6.678409129E-2,2.042910457E-2
1.511113858E1,-4.510271549E-2,-1.264636666E-1,4.268966988E-2
1.512118458E1,-3.128650412E-2,-4.619572684E-2,3.094140068E-2
1.513123158E1,-5.939643830E-2,-7.799892873E-2,1.772839390E-2
1.514127758E1,-4.926727712E-2,-6.954745948E-2,1.742013358E-2
1.515132358E1,-4.364427924E-2,-4.481175169E-2,-3.667574609E-3
1.516136958E1,-6.222151965E-2,-5.074680224E-2,8.722381666E-3
1.517141558E1,-6.399171799E-2,-7.891638577E-2,2.246242762E-2
1.518146158E1,-4.848358780E-2,-6.253138930E-2,3.736764938E-2
1.519150758E1,-5.153024197E-2,-1.016793251E-1,5.278122798E-2
1.520155458E1,-5.324217305E-2,-1.879937761E-2,2.203940600E-2
1.521160058E1,-8.286451548E-2,-3.871370107E-2,3.961786628E-2
1.522164658E1,-8.290187269E-2,-5.115553364E-2,3.142388910E-2
1.523169258E1,-8.460869640E-2,-4.673175886E-2,2.917405032E-2
1.524173858E1,-1.039039195E-1,-4.119652510E-2,8.637884632E-3
1.525178458E1,-9.984765947E-2,-1.004046760E-2,5.846625660E-3
1.526183058E1,-8.999609202E-2,-4.941716790E-2,2.332947962E-2
1.527187758E1,-8.101165295E-2,2.459878335E-3,1.809077524E-2
1.528192358E1,-7.724289596E-2,-4.272653256E-3,2.712428104E-3
1.529196958E1,-7.757126540E-2,-3.636800498E-2,1.447348017E-2
1.530201558E1,-6.519435346E-2,-3.981290758E-2,2.341279760E-2
1.531206158E1,-6.341642886E-2,-4.890520498E-2,3.703113645E-2
1.532210758E1,-6.773007661E-2,-8.698982187E-3,1.260357723E-2
1.533215358E1,-9.127987921E-2,-4.331288487E-2,5.241943151E-2
1.534219958E1,-7.038905472E-2,-3.081603162E-2,4.087772965E-2
1.535224658E1,-6.098116934E-2,-2.472218685E-2,3.735303879E-2
1.536229258E1,-7.631458342E-2,-3.433246911E-2,3.701588139E-2
1.537233858E1,-6.553065032E-2,-2.740722150E-3,3.826596960E-2
1.538238458E1,-7.185187936E-2,-4.798781127E-2,6.051736325E-2
1.539243058E1,-8.306085318E-2,-2.984381048E-3,4.067468643E-2
1.540247658E1,-8.630849421E-2,-1.267255004E-2,3.952286392E-2
1.541252258E1,-7.354369760E-2,-3.531235084E-2,4.571258277E-2
1.542256958E1,-9.531439841E-2,-5.510467570E-3,3.539953008E-2
1.543261558E1,-1.042064279E-1,-3.432240710E-2,2.486406453E-2
1.544266158E1,-9.952016920E-2,-1.955197752E-2,3.373888135E-2
1.545270758E1,-9.614594281E-2,-6.162726134E-2,4.821822047E-2
1.546275358E1,-6.381698698E-2,-1.686540991E-2,3.500895947E-2
1.547279958E1,-6.989564747E-2,6.565880962E-3,3.349947929E-2
