"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.309278340E2,1.131497040E0,4.996609497E-1,7.707771606E0
1.309378550E2,1.171014862E0,4.044589233E-1,7.806865540E0
1.309478760E2,1.170116730E0,3.701802063E-1,7.839946747E0
1.309578970E2,1.265468445E0,4.396357727E-1,7.957302704E0
1.309679180E2,1.382075958E0,5.384303284E-1,8.222850494E0
1.309779390E2,1.406924286E0,5.777984619E-1,8.294252014E0
1.309879610E2,1.369801483E0,5.385800171E-1,8.287815399E0
1.309979820E2,1.419647827E0,6.201603699E-1,8.394543457E0
1.310080030E2,1.458117828E0,6.897656250E-1,8.409063263E0
1.310180240E2,1.433419189E0,6.316864014E-1,8.366401978E0
1.310280450E2,1.386566620E0,5.445675659E-1,8.280480652E0
1.310380660E2,1.309626617E0,4.914280701E-1,8.211923218E0
1.310480870E2,1.285377045E0,4.926255798E-1,8.175249481E0
1.310581080E2,1.326092377E0,5.245092773E-1,8.212072906E0
1.310681290E2,1.344803467E0,5.285508728E-1,8.229586487E0
1.310781500E2,1.368603973E0,4.986131287E-1,8.279732208E0
1.310881710E2,1.536554718E0,6.575825500E-1,8.650960236E0
1.310981930E2,1.674118652E0,6.982978821E-1,9.024134216E0
1.311082140E2,1.746567993E0,6.828799438E-1,9.364676056E0
1.311182350E2,1.739532623E0,6.465055847E-1,9.632918243E0
1.311282560E2,1.780098267E0,5.545967102E-1,9.826465759E0
1.311382770E2,1.735940094E0,4.906796265E-1,9.997709656E0
1.311482980E2,1.751956787E0,4.806504822E-1,1.014215927E1
1.311583190E2,1.733395386E0,4.520599365E-1,1.017524048E1
1.311683400E2,1.646276550E0,3.613485718E-1,1.003558090E1
1.311783610E2,1.601819000E0,3.109034729E-1,9.956694946E0
1.311883820E2,1.627715149E0,3.159928894E-1,9.881102142E0
1.311984040E2,1.610500946E0,3.303630066E-1,9.783804474E0
1.312084250E2,1.607058105E0,2.739303589E-1,9.728868713E0
1.312184460E2,1.588197327E0,2.320175171E-1,9.715696106E0
1.312284670E2,1.615141296E0,3.426374817E-1,9.883197784E0
1.312384880E2,1.695823517E0,5.087919617E-1,1.014245865E1
1.312485090E2,1.716181183E0,4.812492371E-1,1.030277527E1
1.312585300E2,1.748663635E0,4.655319214E-1,1.047566574E1
1.312685510E2,1.777254181E0,4.412823486E-1,1.071382050E1
1.312785720E2,1.868414612E0,4.026626587E-1,1.095541809E1
1.312885930E2,1.921105042E0,3.647914124E-1,1.111094467E1
1.312986150E2,1.980232086E0,2.888992310E-1,1.124865829E1
1.313086360E2,1.964963837E0,3.435356140E-1,1.124012604E1
1.313186570E2,2.011816406E0,2.706372070E-1,1.129401398E1
1.313286780E2,2.098635864E0,2.661465454E-1,1.137589371E1
1.313386990E2,2.081721039E0,2.059716797E-1,1.137035522E1
1.313487200E2,2.092947693E0,8.936416626E-2,1.138472534E1
1.313587410E2,2.149230652E0,1.577719116E-1,1.156899216E1
1.313687620E2,2.197580109E0,1.966909790E-1,1.173379944E1
1.313787830E2,2.182012482E0,1.803749084E-1,1.181268539E1
1.313888041E2,2.202220459E0,2.203417969E-1,1.193108917E1
1.313988251E2,2.275418243E0,2.996768188E-1,1.217822525E1
1.314088471E2,2.348466339E0,3.953279114E-1,1.244676682E1
1.314188681E2,2.389630737E0,4.068539429E-1,1.255708740E1
1.314288891E2,2.464624786E0,3.601510620E-1,1.269749542E1
1.314389101E2,2.483335876E0,3.863465881E-1,1.275437714E1
1.314489311E2,2.522853699E0,4.117936707E-1,1.281425262E1
1.314589521E2,2.459834747E0,3.221301270E-1,1.268596939E1
1.314689731E2,2.365680542E0,2.222877502E-1,1.251517456E1
1.314789941E2,2.329755249E0,2.058219910E-1,1.247415985E1
1.314890151E2,2.321522369E0,2.297721863E-1,1.259690460E1
1.314990361E2,2.304008789E0,2.091151428E-1,1.268147873E1
1.315090571E2,2.300565948E0,1.441502380E-1,1.276545410E1
1.315190791E2,2.323468323E0,8.292755127E-2,1.282413208E1
1.315291001E2,2.385140076E0,7.334747314E-3,1.289807831E1
1.315391211E2,2.479144592E0,-4.176315308E-2,1.308414139E1
1.315491421E2,2.572250977E0,-6.885681152E-2,1.336810089E1
1.315591631E2,2.672692108E0,-1.109193420E-1,1.354099136E1
1.315691841E2,2.748584290E0,-9.699829102E-2,1.371927063E1
1.315792051E2,2.764151917E0,-8.053253174E-2,1.392853546E1
1.315892261E2,2.777174835E0,-6.511459351E-2,1.417028275E1
1.315992471E2,2.836750946E0,-5.972579956E-2,1.443208832E1
1.316092681E2,2.840642853E0,-3.113525391E-2,1.454270828E1
1.316192901E2,2.816393280E0,-1.571731567E-2,1.451262085E1
1.316293111E2,2.771336975E0,4.939727783E-3,1.444960190E1
1.316393321E2,2.758164368E0,1.571731567E-2,1.440274933E1
1.316493531E2,2.737806702E0,2.844085693E-2,1.439855804E1
1.316593741E2,2.730022888E0,3.742218018E-3,1.439676178E1
1.316693951E2,2.720891876E0,-2.574645996E-2,1.438703201E1
1.316794161E2,2.691852264E0,-6.436614990E-2,1.432326462E1
1.316894371E2,2.690205688E0,-9.280700684E-2,1.427865738E1
1.316994581E2,2.679727478E0,-1.297801208E-1,1.425919785E1
1.317094791E2,2.747237091E0,-1.499880981E-1,1.446217575E1
1.317195001E2,2.870879974E0,-9.011260986E-2,1.486124588E1
1.317295221E2,2.983296204E0,-6.017486572E-2,1.522573792E1
1.317395431E2,3.074007568E0,-4.490661621E-3,1.560415100E1
1.317495641E2,3.218457184E0,-1.266366577E-1,1.592089233E1
1.317595851E2,3.283272400E0,-1.468446350E-1,1.606085129E1
1.317696061E2,3.228636017E0,-2.568658447E-1,1.593241837E1
1.317796271E2,3.184477844E0,-4.417314148E-1,1.574665466E1
1.317896481E2,3.147804108E0,-4.867877197E-1,1.561882050E1
1.317996691E2,3.126697998E0,-4.846920776E-1,1.552152283E1
1.318096901E2,3.148552551E0,-4.288581848E-1,1.544233749E1
1.318197111E2,3.148552551E0,-3.986210632E-1,1.538395889E1
1.318297321E2,3.156336365E0,-4.219725037E-1,1.536764282E1
1.318397541E2,3.145708466E0,-4.203259277E-1,1.540386749E1
1.318497751E2,3.191662903E0,-3.303630066E-1,1.564771042E1
1.318597961E2,3.245401154E0,-2.498304749E-1,1.598630630E1
1.318698171E2,3.287763062E0,-1.856140137E-1,1.621083939E1
1.318798381E2,3.327729950E0,-1.329235840E-1,1.645019165E1
1.318898591E2,3.341351624E0,-2.007325745E-1,1.666409683E1
1.318998801E2,3.357967072E0,-2.784210205E-1,1.671334442E1
1.319099011E2,3.345542908E0,-3.249742126E-1,1.676124481E1
1.319199221E2,3.363355865E0,-4.742138672E-1,1.675810135E1
1.319299431E2,3.268153839E0,-5.694158936E-1,1.655856628E1
1.319399641E2,3.244952087E0,-6.442602539E-1,1.648327286E1
1.319499861E2,3.258573761E0,-6.810836792E-1,1.635409149E1
1.319600071E2,3.312910767E0,-6.613247681E-1,1.638193359E1
1.319700281E2,3.518583069E0,-5.679190063E-1,1.663700317E1
1.319800491E2,3.703448639E0,-3.206332397E-1,1.716031494E1
1.319900701E2,3.869603119E0,-2.427951050E-1,1.751148468E1
1.320000911E2,3.856131134E0,-1.384620667E-1,1.748678604E1
1.320101121E2,3.611240387E0,-1.510359192E-1,1.693443466E1
1.320201331E2,3.243904266E0,-2.424957275E-1,1.620949219E1
1.320301541E2,2.892584839E0,-4.538562012E-1,1.537063660E1
1.320401751E2,2.800975342E0,-6.198609924E-1,1.496887207E1
1.320501961E2,2.929258575E0,-6.447093201E-1,1.489522522E1
1.320602181E2,3.254382477E0,-6.480024719E-1,1.532872375E1
1.320702391E2,3.915407867E0,-4.577481079E-1,1.665361862E1
1.320802601E2,4.619244232E0,-3.550616455E-1,1.822939178E1
1.320902811E2,5.099745026E0,-4.113446045E-1,1.944681015E1
1.321003021E2,5.481002197E0,-4.683760071E-1,2.038161621E1
1.321103231E2,5.652395782E0,-5.948629761E-1,2.082110229E1
1.321203441E2,5.218448181E0,-7.601193237E-1,2.003478745E1
1.321303651E2,4.366419983E0,-9.461824036E-1,1.829330887E1
1.321403861E2,3.673061829E0,-9.077124023E-1,1.670301590E1
1.321504071E2,3.144361267E0,-6.837780762E-1,1.541329788E1
1.321604291E2,2.719544678E0,-5.533992004E-1,1.441008408E1
1.321704501E2,2.519410858E0,-7.170089722E-2,1.413211212E1
1.321804711E2,2.895728302E0,-5.987548828E-2,1.488354950E1
1.321904921E2,3.381318512E0,-2.918930054E-2,1.617162094E1
1.322005131E2,3.988455963E0,-8.442443848E-2,1.754202118E1
1.322105341E2,4.609813843E0,-2.008822632E-1,1.873743530E1
1.322205551E2,5.018464050E0,-1.492396545E-1,1.949725525E1
1.322305761E2,5.167104950E0,-2.954855347E-1,1.950713470E1
1.322405971E2,4.855902100E0,-4.047583008E-1,1.862561783E1
1.322506181E2,4.300407257E0,-4.394860840E-1,1.730925522E1
1.322606391E2,3.825145569E0,-3.863465881E-1,1.630080231E1
1.322706611E2,3.491938477E0,-2.835104370E-1,1.568707855E1
1.322806821E2,3.377875671E0,-2.689906311E-1,1.558394302E1
1.322907031E2,3.551664276E0,-2.833607483E-1,1.629631165E1
1.323007241E2,4.004023590E0,-3.824546814E-1,1.758333527E1
1.323107451E2,4.477189636E0,-4.833448792E-1,1.877725250E1
1.323207661E2,4.748126221E0,-6.930587769E-1,1.973121872E1
1.323307871E2,4.757706299E0,-1.046922913E0,2.000155655E1
1.323408081E2,4.353397064E0,-1.346899109E0,1.931238968E1
1.323508291E2,3.674259338E0,-1.489103394E0,1.801144501E1
1.323608501E2,3.014581146E0,-1.337768097E0,1.678788940E1
1.323708711E2,2.568508759E0,-1.129102020E0,1.554726929E1
1.323808931E2,2.272574158E0,-7.704478455E-1,1.469808517E1
1.323909152E2,2.270628204E0,-5.134323120E-1,1.430380508E1
1.324009362E2,2.576142883E0,-2.112107849E-1,1.465287918E1
1.324109572E2,3.218008118E0,-9.430389404E-3,1.587553665E1
1.324209782E2,3.972738647E0,-1.678010559E-1,1.759366379E1
1.324309993E2,4.692292328E0,-3.204835510E-1,1.929442703E1
1.324410203E2,5.247787170E0,-4.314028931E-1,2.056184143E1
1.324510413E2,5.223986664E0,-6.839277649E-1,2.055690170E1
1.324610623E2,4.630770264E0,-9.738748169E-1,1.918814804E1
1.324710833E2,3.767814789E0,-1.034199371E0,1.718546265E1
1.324811043E2,3.152145081E0,-8.791218567E-1,1.564561478E1
1.324911263E2,2.727777557E0,-7.321275330E-1,1.453103256E1
1.325011473E2,2.433040466E0,-5.885760498E-1,1.408346329E1
1.325111682E2,2.475851440E0,-5.760021973E-1,1.436472839E1
1.325211892E2,2.784359894E0,-6.700067139E-1,1.542676987E1
1.325312102E2,3.282074890E0,-8.466394043E-1,1.661634613E1
1.325412312E2,3.744613037E0,-8.864566040E-1,1.772045013E1
1.325512523E2,4.107308807E0,-9.613009644E-1,1.855271942E1
1.325612733E2,4.221371613E0,-9.279203796E-1,1.872231674E1
1.325712943E2,4.090094604E0,-7.421566772E-1,1.818328766E1
1.325813153E2,3.741918640E0,-4.079017639E-1,1.720177872E1
1.325913363E2,3.371738434E0,-2.037263489E-1,1.634301453E1
1.326013583E2,3.095263367E0,-9.954299927E-2,1.571057968E1
1.326113793E2,2.893033905E0,-4.655319214E-2,1.537048691E1
1.326214003E2,2.819237366E0,-3.025209045E-1,1.539413773E1
1.326314213E2,2.886148224E0,-6.150709534E-1,1.569411392E1
1.326414422E2,3.053051147E0,-9.523196411E-1,1.603285950E1
1.326514632E2,3.268602905E0,-1.228495331E0,1.633717667E1
1.326614842E2,3.459306335E0,-1.375639343E0,1.653087387E1
1.326715053E2,3.579955444E0,-1.420545959E0,1.650452866E1
1.326815263E2,3.537743225E0,-1.303489380E0,1.630574203E1
1.326915473E2,3.437302094E0,-1.132993927E0,1.599274292E1
1.327015693E2,3.206332397E0,-9.702822876E-1,1.556089096E1
1.327115903E2,2.959346008E0,-7.768844604E-1,1.520523056E1
1.327216113E2,2.856809235E0,-6.694079590E-1,1.485675522E1
1.327316323E2,2.844834137E0,-4.731660461E-1,1.462593521E1
1.327416533E2,3.053051147E0,-3.218307495E-1,1.476050537E1
1.327516743E2,3.297642517E0,-2.917433167E-1,1.520208710E1
1.327616952E2,3.562890930E0,-3.628454590E-1,1.570683746E1
1.327717162E2,3.749403076E0,-4.890330505E-1,1.610216537E1
1.327817372E2,3.757635956E0,-5.337899780E-1,1.621622818E1
1.327917582E2,3.585793304E0,-5.891748047E-1,1.592343704E1
1.328017793E2,3.317700806E0,-7.375163269E-1,1.535686523E1
1.328118013E2,2.973267059E0,-7.921527100E-1,1.472323288E1
1.328218223E2,2.731669464E0,-8.011340332E-1,1.417177963E1
1.328318433E2,2.611020355E0,-6.988966370E-1,1.377465546E1
1.328418643E2,2.498155060E0,-6.658154297E-1,1.352662125E1
1.328518853E2,2.524649963E0,-7.071295166E-1,1.358320358E1
1.328619063E2,2.623444519E0,-7.327262878E-1,1.394784531E1
1.328719273E2,2.799927521E0,-8.045768738E-1,1.432940186E1
1.328819482E2,3.012485504E0,-8.824150085E-1,1.475511658E1
1.328919692E2,3.213966522E0,-9.157955933E-1,1.521630753E1
1.329019902E2,3.321592712E0,-9.669891357E-1,1.543739777E1
1.329120112E2,3.299139404E0,-1.051263885E0,1.533665726E1
1.329220332E2,3.153192902E0,-1.112037506E0,1.488684265E1
1.329320543E2,2.929408264E0,-9.976753235E-1,1.426323944E1
1.329420753E2,2.764750671E0,-8.208929443E-1,1.367690872E1
1.329520963E2,2.612666931E0,-6.459068298E-1,1.318727692E1
1.329621173E2,2.506837006E0,-5.008584595E-1,1.280946259E1
1.329721383E2,2.493814087E0,-4.210743713E-1,1.243434265E1
1.329821593E2,2.545905762E0,-4.111949158E-1,1.221325241E1
1.329921803E2,2.641107788E0,-4.396357727E-1,1.216610046E1
1.330022012E2,2.837948456E0,-4.129911804E-1,1.239976456E1
1.330122222E2,3.082390137E0,-3.830534363E-1,1.274823990E1
1.330222432E2,3.284769287E0,-4.010160828E-1,1.308788361E1
1.330322642E2,3.434158630E0,-3.848497009E-1,1.347961899E1
1.330422862E2,3.500770111E0,-3.622467041E-1,1.374411896E1
1.330523073E2,3.374732208E0,-4.572990417E-1,1.373693390E1
1.330623283E2,3.121907959E0,-5.430706787E-1,1.348171463E1
1.330723493E2,2.830464020E0,-5.487588501E-1,1.299777100E1
1.330823703E2,2.547402649E0,-5.355862427E-1,1.249047592E1
1.330923913E2,2.356699219E0,-5.111869812E-1,1.211565536E1
1.331024123E2,2.214494934E0,-5.590873718E-1,1.184576660E1
1.331124333E2,2.133064270E0,-6.004014587E-1,1.159488831E1
1.331224542E2,2.073637848E0,-5.987548828E-1,1.137544464E1
1.331324752E2,2.176024933E0,-5.786965942E-1,1.127111160E1
1.331424972E2,2.225871277E0,-5.951623535E-1,1.122710312E1
1.331525182E2,2.358944550E0,-5.406756592E-1,1.131437164E1
1.331625392E2,2.475701752E0,-5.433700562E-1,1.136137390E1
1.331725602E2,2.590063934E0,-5.342390442E-1,1.148531616E1
1.331825813E2,2.701432343E0,-5.399272156E-1,1.167467239E1
1.331926023E2,2.770438843E0,-5.800437927E-1,1.183663559E1
1.332026233E2,2.853216705E0,-6.340814209E-1,1.192375443E1
1.332126443E2,2.873574371E0,-6.433621216E-1,1.191911407E1
1.332226653E2,2.830014954E0,-6.289920044E-1,1.167107986E1
1.332326863E2,2.763403473E0,-5.827381897E-1,1.129551086E1
1.332427072E2,2.680026855E0,-5.876779175E-1,1.090901459E1
1.332527293E2,2.587519226E0,-5.766009521E-1,1.057086777E1
1.332627502E2,2.500400391E0,-5.147795105E-1,1.034947815E1
1.332727712E2,2.432292023E0,-5.180726624E-1,1.018976028E1
1.332827922E2,2.423610077E0,-5.014572144E-1,1.008467880E1
1.332928132E2,2.431094513E0,-4.363426208E-1,9.972561951E0
1.333028343E2,2.469265137E0,-3.457809448E-1,9.960736542E0
1.333128553E2,2.498005371E0,-2.947370911E-1,9.966125336E0
1.333228763E2,2.601889343E0,-3.185375977E-1,9.887389069E0
1.333328973E2,2.566263428E0,-2.954855347E-1,9.848769379E0
1.333429183E2,2.559527435E0,-2.493814087E-1,9.800719299E0
1.333529393E2,2.563119965E0,-2.612068176E-1,9.908794556E0
1.333629613E2,2.546504517E0,-2.179467773E-1,9.933343506E0
1.333729823E2,2.479893036E0,-2.478845215E-1,9.854457550E0
1.333830032E2,2.358944550E0,-3.125500488E-1,9.677226105E0
1.333930231E2,2.274669800E0,-3.480262756E-1,9.537716217E0
1.334030441E2,2.252216492E0,-3.667373657E-1,9.388027496E0
1.334130651E2,2.207160187E0,-2.812651062E-1,9.259295197E0
1.334230861E2,2.207160187E0,-2.448907471E-1,9.162745972E0
1.334331071E2,2.152972870E0,-2.737806702E-1,9.043893127E0
1.334431281E2,2.081122284E0,-2.830613708E-1,8.922944641E0
1.334531491E2,2.031425629E0,-2.574645996E-1,8.845256195E0
1.334631701E2,2.005828857E0,-2.609074402E-1,8.749605103E0
1.334731921E2,1.940714264E0,-2.894979858E-1,8.645122375E0
1.334832131E2,1.972448273E0,-3.135978699E-1,8.577163696E0
1.334932341E2,1.986069946E0,-3.135978699E-1,8.460705872E0
1.335032551E2,1.972298584E0,-3.534150696E-1,8.293353882E0
1.335132761E2,1.961820374E0,-4.113446045E-1,8.160130920E0
1.335232971E2,1.957778778E0,-4.370910645E-1,8.093070374E0
1.335333181E2,1.935026093E0,-4.969665527E-1,8.006699982E0
1.335433391E2,1.941911774E0,-4.776567078E-1,7.971373444E0
1.335533601E2,2.008074188E0,-3.667373657E-1,7.992180176E0
1.335633811E2,2.042502594E0,-2.490820312E-1,8.038583679E0
1.335734021E2,2.087109833E0,-1.800755310E-1,8.045768738E0
1.335834241E2,2.058070221E0,-1.460961914E-1,8.031697998E0
1.335934451E2,1.995500336E0,-2.257305908E-1,7.912994843E0
1.336034661E2,1.967957611E0,-2.251318359E-1,7.870483246E0
1.336134871E2,1.925146637E0,-2.055226135E-1,7.766000519E0
1.336235081E2,1.844165039E0,-2.393522644E-1,7.673043823E0
1.336335291E2,1.787882080E0,-2.297721863E-1,7.621850281E0
1.336435501E2,1.772763519E0,-1.293310547E-1,7.630681915E0
1.336535711E2,1.729802856E0,-6.242019653E-2,7.607031097E0
1.336635921E2,1.656754761E0,-3.861968994E-2,7.543712769E0
1.336736131E2,1.569635925E0,9.430389404E-3,7.338489532E0
1.336836341E2,1.483415222E0,2.499801636E-2,7.039411469E0
1.336936551E2,1.423988800E0,-2.469863892E-2,6.757996674E0
1.337036771E2,1.366807709E0,-5.792953491E-2,6.550977173E0
1.337136981E2,1.505718842E0,-2.514770508E-2,6.765780487E0
1.337237191E2,1.652862854E0,4.191284180E-3,7.032525787E0
1.337337401E2,1.737287292E0,-2.155517578E-2,7.087611237E0
1.337437611E2,1.755249939E0,-1.460961914E-1,7.081473999E0
1.337537821E2,1.722318420E0,-3.035687256E-1,7.079827423E0
1.337638031E2,1.680106201E0,-3.823049927E-1,7.021448822E0
1.337738241E2,1.627415771E0,-4.587959290E-1,6.939868469E0
1.337838451E2,1.581461334E0,-4.751119995E-1,6.837032318E0
1.337938661E2,1.540596313E0,-4.290078735E-1,6.705904999E0
1.338038871E2,1.400637360E0,-3.978726196E-1,6.498885498E0
1.338139091E2,1.286574554E0,-3.388952637E-1,6.248905334E0
1.338239301E2,1.235381012E0,-2.866539001E-1,5.993985443E0
1.338339511E2,1.142124939E0,-2.682421875E-1,5.808371429E0
1.338439721E2,1.115630035E0,-2.480342102E-1,5.678291931E0
1.338539931E2,1.081800385E0,-2.839595032E-1,5.524411926E0
1.338640141E2,1.034349060E0,-2.722837830E-1,5.399721222E0
1.338740351E2,1.024170227E0,-3.191363525E-1,5.489833832E0
1.338840561E2,1.066232758E0,-3.826043701E-1,5.556295624E0
1.338940771E2,1.118923187E0,-3.287164307E-1,5.643713837E0
1.339040981E2,1.142424316E0,-2.935395813E-1,5.675896912E0
1.339141191E2,1.156045990E0,-2.395019531E-1,5.655688934E0
1.339241411E2,1.157093811E0,-1.636097717E-1,5.664969635E0
1.339341621E2,1.169218597E0,-1.013392639E-1,5.694458313E0
1.339441831E2,1.136885834E0,-4.266128540E-2,5.683081970E0
1.339542041E2,1.122815094E0,-1.945953369E-3,5.649102631E0
1.339642251E2,1.105301514E0,-2.544708252E-3,5.648653564E0
1.339742461E2,1.098864899E0,2.020797729E-2,5.669759674E0
1.339842671E2,1.068777466E0,-9.580078125E-3,5.677842865E0
1.339942881E2,1.035845947E0,-8.038284302E-2,5.710924072E0
1.340043091E2,1.052012329E0,-1.136137390E-1,5.787864075E0
1.340143301E2,1.035396881E0,-1.571731567E-1,5.865552521E0
1.340243511E2,1.065035248E0,-1.841171265E-1,6.034850464E0
1.340343731E2,1.110390930E0,-1.489402771E-1,6.200855255E0
1.340443941E2,1.075812836E0,-1.083746338E-1,6.252348175E0
1.340544151E2,1.071172485E0,-1.327738953E-1,6.198759613E0
1.340644361E2,1.041085052E0,-9.774673462E-2,6.089486847E0
1.340744571E2,1.058898010E0,-7.469467163E-2,6.051316223E0
1.340844781E2,1.054856415E0,-1.047821045E-1,5.989345093E0
1.340944991E2,1.039588165E0,-1.695973206E-1,5.761518860E0
1.341045201E2,9.765692139E-1,-1.715432739E-1,5.500461731E0
1.341145411E2,9.773176575E-1,-2.191442871E-1,5.377417603E0
1.341245621E2,9.062155151E-1,-2.540217590E-1,5.290747833E0
1.341345831E2,7.734416199E-1,-2.836601257E-1,5.229076080E0
1.341446041E2,7.481442261E-1,-3.061134338E-1,5.252577209E0
1.341546261E2,7.304809570E-1,-2.532733154E-1,5.225932617E0
1.341646471E2,7.857160950E-1,-1.850152588E-1,5.278772736E0
1.341746681E2,9.246272278E-1,-1.401086426E-1,5.501659241E0
1.341846891E2,1.019080811E0,-9.864486694E-2,5.701493683E0
1.341947101E2,9.458830261E-1,-2.502795410E-1,5.560037842E0
1.342047311E2,9.282197571E-1,-4.028123474E-1,5.468278656E0
1.342147521E2,9.460327148E-1,-4.099974060E-1,5.557642822E0
1.342247731E2,1.045276337E0,-4.034111023E-1,5.656736755E0
1.342347941E2,1.105900269E0,-3.297642517E-1,5.750292206E0
1.342448151E2,1.138831787E0,-3.299139404E-1,5.790259094E0
1.342548361E2,1.112935638E0,-2.891986084E-1,5.780529327E0
1.342648581E2,1.043629761E0,-2.499801636E-1,5.722001038E0
1.342748791E2,1.016685791E0,-1.381626892E-1,5.674998779E0
1.342849001E2,1.005608826E0,-3.308120728E-2,5.623505859E0
1.342949211E2,1.006207581E0,1.781295776E-2,5.604046326E0
1.343049421E2,1.070723419E0,4.445755005E-2,5.734574890E0
1.343149631E2,1.077459412E0,4.355941772E-2,5.883066101E0
1.343249841E2,1.021326141E0,1.526824951E-2,5.839656372E0
1.343350051E2,1.028511200E0,-4.834945679E-2,5.832621002E0
1.343450261E2,1.041833496E0,-6.286926270E-2,5.878725128E0
1.343550471E2,1.070723419E0,-6.616241455E-2,5.874683533E0
1.343650681E2,1.106199646E0,-1.028361511E-1,5.803282013E0
1.343750901E2,1.113384705E0,-9.535171509E-2,5.748645630E0
1.343851111E2,1.146465912E0,-1.594184875E-1,5.777086487E0
1.343951338E2,1.128952332E0,-2.519261169E-1,5.831273804E0
1.344051548E2,1.087488556E0,-2.917433167E-1,5.876928864E0
1.344151758E2,1.025218048E0,-3.787124634E-1,5.847440186E0
1.344251968E2,9.231303406E-1,-4.561015320E-1,5.717510376E0
1.344352178E2,8.696914673E-1,-4.547543335E-1,5.645659790E0
1.344452388E2,8.909472656E-1,-3.405418396E-1,5.727539520E0
1.344552598E2,9.440867615E-1,-1.453477478E-1,5.889502716E0
1.344652808E2,1.012943573E0,-4.490661621E-4,6.059549103E0
1.344753018E2,1.115330658E0,1.872605896E-1,6.274352417E0
1.344853238E2,1.178050232E0,3.415896606E-1,6.446943512E0
1.344953448E2,1.196911011E0,3.378474426E-1,6.577771454E0
1.345053658E2,1.209634552E0,2.775228882E-1,6.687942352E0
1.345153868E2,1.180295563E0,1.466949463E-1,6.706803131E0
1.345254078E2,1.177451477E0,8.128097534E-2,6.777755585E0
1.345354288E2,1.165027313E0,2.903961182E-2,6.882088623E0
1.345454498E2,1.067280579E0,-1.538800049E-1,6.803801422E0
1.345554708E2,9.316625977E-1,-3.366499329E-1,6.620283051E0
1.345654918E2,8.379574585E-1,-3.999682617E-1,6.470294952E0
1.345755128E2,8.387059021E-1,-3.748205566E-1,6.524781647E0
1.345855338E2,8.913963318E-1,-2.308200073E-1,6.639293518E0
1.345955548E2,9.536668396E-1,-1.067280579E-1,6.673272858E0
1.346055768E2,1.049018555E0,-2.230361938E-2,6.724167023E0
1.346155978E2,1.158890076E0,-3.128494263E-2,6.792574768E0
1.346256188E2,1.219663696E0,-8.831634521E-2,6.923702087E0
1.346356398E2,1.357377319E0,-1.761836243E-1,7.140750732E0
1.346456608E2,1.477427673E0,-2.308200073E-1,7.295678558E0
1.346556818E2,1.546733551E0,-2.154020691E-1,7.401059418E0
1.346657028E2,1.625918884E0,-1.333726501E-1,7.454198914E0
1.346757238E2,1.665736084E0,-1.019380188E-1,7.576195221E0
1.346857448E2,1.650318146E0,-9.595046997E-2,7.587122498E0
1.346957658E2,1.590742035E0,-2.125579834E-2,7.415130157E0
1.347057868E2,1.563947754E0,2.993774414E-2,7.378456421E0
1.347158078E2,1.555864563E0,7.768844604E-2,7.346872101E0
1.347258298E2,1.599274292E0,1.251397705E-1,7.361691284E0
1.347358508E2,1.631457367E0,9.056167603E-2,7.445966034E0
1.347458718E2,1.657503204E0,2.649490356E-2,7.598049774E0
1.347558928E2,1.691332855E0,-6.676116943E-2,7.770042114E0
1.347659138E2,1.682800598E0,-1.131646729E-1,7.821385345E0
1.347759348E2,1.692979431E0,-7.409591675E-2,7.983647919E0
1.347859558E2,1.749262390E0,-1.100212097E-1,8.157436523E0
1.347959768E2,1.787283325E0,-4.161346436E-2,8.389304352E0
1.348059978E2,1.842368774E0,-1.541793823E-2,8.607101440E0
1.348160188E2,1.866618347E0,7.484436035E-4,8.683592377E0
1.348260398E2,1.879790955E0,3.293151855E-2,8.732690277E0
1.348360618E2,1.914818115E0,6.062393188E-2,8.699160004E0
1.348460828E2,1.920057220E0,1.100212097E-1,8.670569458E0
1.348561038E2,1.963616638E0,1.196012878E-1,8.700656891E0
1.348661248E2,1.971699829E0,1.184037781E-1,8.766220551E0
1.348761458E2,1.959125977E0,1.481918335E-2,8.801397400E0
1.348861668E2,1.893412628E0,-2.754272461E-2,8.838520203E0
1.348961878E2,1.888173523E0,-7.978408813E-2,8.906927948E0
1.349062088E2,1.908830566E0,-6.511459351E-2,8.960366821E0
1.349162298E2,1.955982513E0,2.559677124E-2,9.166937256E0
1.349262508E2,2.036515045E0,4.520599365E-2,9.360933838E0
1.349362718E2,2.072140961E0,1.811233521E-2,9.450896759E0
1.349462928E2,2.108066254E0,-3.742218018E-2,9.544302521E0
1.349563148E2,2.228415985E0,2.095642090E-2,9.713301086E0
1.349663358E2,2.292333069E0,5.852828979E-2,9.820178833E0
1.349763568E2,2.317929840E0,2.874023438E-2,9.837542725E0
1.349863778E2,2.327809296E0,2.155517578E-2,9.727072449E0
1.349963988E2,2.312541046E0,2.844085693E-2,9.551487579E0
1.350064198E2,2.376158752E0,7.843688965E-2,9.531578979E0
1.350164408E2,2.478545837E0,1.037342834E-1,9.623787231E0
1.350264618E2,2.541415100E0,1.369651794E-1,9.795779572E0
1.350364828E2,2.632874908E0,7.364685059E-2,1.010144394E1
1.350465038E2,2.801125031E0,7.454498291E-2,1.046369064E1
1.350565248E2,2.906505890E0,1.206491089E-1,1.069226532E1
