"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.791772333E0,8.953904301E-1,7.111492013E-2,4.151533067E-3,4.395467646E-1,5.288275314E1,7.538941708E0,-3.157574529E0,5.208471116E1
1.801793333E0,8.965557905E-1,7.107479370E-2,4.257777370E-3,4.371702724E-1,5.258205854E1,7.548366750E0,-3.124678798E0,5.178254116E1
1.811814333E0,8.976488479E-1,7.218364040E-2,4.640065091E-3,4.347351751E-1,5.229856124E1,7.690617995E0,-3.120222190E0,5.147244173E1
1.821835333E0,8.986493088E-1,7.437466803E-2,4.267310460E-3,4.322959051E-1,5.203782204E1,7.908054686E0,-3.246631906E0,5.115536681E1
1.831856333E0,8.996360297E-1,7.700248452E-2,3.541070211E-3,4.297825410E-1,5.177946774E1,8.154691839E0,-3.429325892E0,5.082582157E1
1.841877333E0,9.004688304E-1,7.933237285E-2,2.474828700E-3,4.276168884E-1,5.156047703E1,8.353575175E0,-3.634457179E0,5.053894676E1
1.851898333E0,9.012298971E-1,8.111436794E-2,8.352688780E-4,4.256812734E-1,5.135958878E1,8.467759575E0,-3.873405481E0,5.027903985E1
1.861919333E0,9.019235710E-1,8.232817084E-2,-9.285082436E-4,4.239753164E-1,5.117584916E1,8.516776463E0,-4.099291568E0,5.004909859E1
1.871940333E0,9.024599950E-1,8.279471801E-2,-2.373747387E-3,4.227357144E-1,5.103333881E1,8.501736055E0,-4.260140797E0,4.988243793E1
1.881962333E0,9.029003874E-1,8.286407592E-2,-3.866994424E-3,4.217694979E-1,5.091606279E1,8.442023948E0,-4.409371060E0,4.975154412E1
1.891983333E0,9.032318934E-1,8.329378411E-2,-5.819573622E-3,4.209518701E-1,5.082761652E1,8.397698047E0,-4.625250274E0,4.963606800E1
1.902004333E0,9.033750241E-1,8.430113067E-2,-8.259386194E-3,4.204030339E-1,5.078938461E1,8.389666945E0,-4.922233633E0,4.955040966E1
1.912025333E0,9.034661035E-1,8.557781667E-2,-1.072610953E-2,4.198932677E-1,5.076504224E1,8.408844893E0,-5.235433620E0,4.946892930E1
1.922046333E0,9.035567614E-1,8.653792187E-2,-1.282951122E-2,4.194422543E-1,5.074080169E1,8.412216081E0,-5.496198282E0,4.939811450E1
1.932067333E0,9.035982339E-1,8.685497154E-2,-1.452900913E-2,4.192318572E-1,5.072970896E1,8.366112498E0,-5.686282552E0,4.936243984E1
1.942088333E0,9.035995615E-1,8.656303349E-2,-1.595663616E-2,4.192374417E-1,5.072935382E1,8.267728679E0,-5.820816572E0,4.935812120E1
1.952109333E0,9.035750320E-1,8.615838160E-2,-1.740569750E-2,4.193160034E-1,5.073591508E1,8.156021317E0,-5.952842542E0,4.936377777E1
1.962130333E0,9.035455714E-1,8.578407017E-2,-1.876341081E-2,4.193978104E-1,5.074379431E1,8.051783433E0,-6.076860902E0,4.937044060E1
1.972151333E0,9.035992454E-1,8.508899488E-2,-1.966282455E-2,4.193824901E-1,5.072943838E1,7.936265188E0,-6.136892320E0,4.936822540E1
1.982172333E0,9.036864894E-1,8.405893117E-2,-2.013689757E-2,4.193797084E-1,5.070609556E1,7.805696511E0,-6.136650790E0,4.937075828E1
1.992193333E0,9.037954600E-1,8.273055997E-2,-2.034909379E-2,4.193986955E-1,5.067692548E1,7.656128256E0,-6.094983661E0,4.937830971E1
2.002215333E0,9.039133026E-1,8.126446077E-2,-2.059199661E-2,4.194194318E-1,5.064536284E1,7.490670668E0,-6.049898584E0,4.938657236E1
2.012236333E0,9.039772815E-1,7.986206127E-2,-2.095445424E-2,4.195333126E-1,5.062821920E1,7.325624880E0,-6.021076271E0,4.940597592E1
2.022257333E0,9.039243240E-1,7.847205030E-2,-2.139589770E-2,4.198870300E-1,5.064240995E1,7.156559962E0,-6.002930914E0,4.945548300E1
2.032278333E0,9.036953823E-1,7.694457739E-2,-2.207472274E-2,4.206266229E-1,5.070371560E1,6.959255932E0,-6.005707141E0,4.955389297E1
2.042299333E0,9.033825895E-1,7.512358065E-2,-2.305420496E-2,4.215744001E-1,5.078736306E1,6.715469403E0,-6.026814633E0,4.967943846E1
2.052320333E0,9.030785000E-1,7.228460845E-2,-2.364394738E-2,4.226880463E-1,5.086855995E1,6.382764529E0,-5.958745912E0,4.983156969E1
2.062341333E0,9.027323479E-1,6.768912419E-2,-2.337856184E-2,4.242004860E-1,5.096084123E1,5.905493693E0,-5.718249679E0,5.004315338E1
2.072362333E0,9.022716618E-1,6.121018288E-2,-2.219565390E-2,4.262237244E-1,5.108341503E1,5.274512030E0,-5.291995750E0,5.032720094E1
2.082383333E0,9.016493425E-1,5.314353159E-2,-2.014793083E-2,4.287169423E-1,5.124855992E1,4.520911640E0,-4.697774788E0,5.067483831E1
2.092404333E0,9.008317147E-1,4.408566676E-2,-1.717391881E-2,4.315827383E-1,5.146478261E1,3.712953515E0,-3.956256607E0,5.106928032E1
2.102425333E0,8.997570755E-1,3.453834861E-2,-1.288868342E-2,4.348310591E-1,5.174769152E1,2.924257908E0,-3.051299978E0,5.150882557E1
2.112447333E0,8.984188287E-1,2.491558958E-2,-7.242058077E-3,4.383724059E-1,5.209799712E1,2.203175715E0,-1.997587518E0,5.198056935E1
2.122468333E0,8.971174394E-1,1.613438786E-2,-9.616053735E-4,4.414963093E-1,5.243656619E1,1.610416857E0,-9.151608742E-1,5.239328427E1
2.132489333E0,8.960362674E-1,9.462830019E-3,5.256503744E-3,4.438488831E-1,5.271630631E1,1.239076310E0,5.843614287E-2,5.270338584E1
2.142510333E0,8.951987463E-1,5.571311562E-3,1.090490831E-2,4.454989112E-1,5.293206090E1,1.128410154E0,8.342614158E-1,5.292301878E1
2.152531333E0,8.945081280E-1,3.982873233E-3,1.503599752E-2,4.467811869E-1,5.310935974E1,1.178464163E0,1.337444962E0,5.309539250E1
2.162552333E0,8.937671443E-1,3.747980944E-3,1.736463066E-2,4.481794086E-1,5.329898029E1,1.276261238E0,1.586169081E0,5.328060947E1
2.172573333E0,8.929895981E-1,3.879439598E-3,1.837627751E-2,4.496854209E-1,5.349728733E1,1.344613713E0,1.680760322E0,5.347691009E1
2.182594333E0,8.922916463E-1,3.648841678E-3,1.883277727E-2,4.510518217E-1,5.367471630E1,1.347238813E0,1.737303857E0,5.365346405E1
2.192615333E0,8.916815707E-1,2.859977797E-3,1.917413382E-2,4.522479914E-1,5.382936238E1,1.286657669E0,1.811284049E0,5.380727275E1
2.202636333E0,8.911225349E-1,1.575760689E-3,1.942473503E-2,4.533442309E-1,5.397071044E1,1.170739217E0,1.902048639E0,5.394740854E1
2.212657333E0,8.905636045E-1,1.740052397E-4,1.938135539E-2,4.544455913E-1,5.411169038E1,1.027715699E0,1.969214324E0,5.408718393E1
2.222679333E0,8.899909974E-1,-7.647855178E-4,1.868793831E-2,4.555942615E-1,5.425576872E1,8.982038841E-1,1.946199494E0,5.423186973E1
2.232700333E0,8.894700623E-1,-1.090703146E-3,1.746260825E-2,4.566583009E-1,5.438653896E1,8.030724698E-1,1.837280099E0,5.436524782E1
2.242721333E0,8.890086176E-1,-1.013391996E-3,1.647866966E-2,4.575926333E-1,5.450213324E1,7.612127379E-1,1.732131905E0,5.448329141E1
2.252742333E0,8.886365452E-1,-5.911358921E-4,1.573841690E-2,4.583414985E-1,5.459517465E1,7.667533005E-1,1.633916011E0,5.457854064E1
2.262763333E0,8.882735554E-1,1.518485097E-4,1.504864948E-2,4.590681312E-1,5.468580400E1,8.074079758E-1,1.523973386E0,5.467142851E1
2.272784750E0,8.878394851E-1,1.383932601E-3,1.400182318E-2,4.599381686E-1,5.479399872E1,8.790454237E-1,1.351715413E0,5.478248207E1
2.282805750E0,8.873873758E-1,3.220659331E-3,1.255590442E-2,4.608423449E-1,5.490648058E1,9.907940018E-1,1.106763723E0,5.489752214E1
2.292826750E0,8.869768023E-1,5.682505321E-3,1.100795621E-2,4.616478344E-1,5.500844481E1,1.160098999E0,8.182671832E-1,5.499984256E1
2.302847750E0,8.866232956E-1,8.877448283E-3,9.624815381E-3,4.623070744E-1,5.509609731E1,1.412031968E0,5.075874738E-1,5.508353824E1
2.312868750E0,8.863378139E-1,1.249467180E-2,8.477552605E-3,4.627930908E-1,5.516678921E1,1.718895476E0,1.984188511E-1,5.514477579E1
2.322889750E0,8.861759911E-1,1.561960164E-2,7.587643795E-3,4.630234444E-1,5.520682326E1,1.989133981E0,-5.824162735E-2,5.517277428E1
2.332911750E0,8.861541590E-1,1.770618609E-2,6.918312987E-3,4.630006008E-1,5.521222234E1,2.165580421E0,-2.368938533E-1,5.516814529E1
2.342932750E0,8.861855795E-1,1.868873449E-2,6.558953151E-3,4.629069715E-1,5.520445189E1,2.246362370E0,-3.252923233E-1,5.515506207E1
2.352953750E0,8.861782249E-1,1.879071801E-2,6.504176736E-3,4.629176979E-1,5.520627081E1,2.253813627E0,-3.362933357E-1,5.515630459E1
2.362974750E0,8.861452450E-1,1.850307828E-2,6.553718381E-3,4.629918131E-1,5.521442665E1,2.227192715E0,-3.161857724E-1,5.516605735E1
2.372995750E0,8.860924982E-1,1.822472272E-2,6.609699274E-3,4.631028069E-1,5.522746847E1,2.201847683E0,-2.960045264E-1,5.518058154E1
2.383016750E0,8.860355156E-1,1.802451465E-2,6.646106249E-3,4.632191322E-1,5.524155441E1,2.183405296E0,-2.819667161E-1,5.519573766E1
2.393037750E0,8.860111337E-1,1.786387918E-2,6.647344971E-3,4.632720054E-1,5.524758055E1,2.167138260E0,-2.734409606E-1,5.520260547E1
2.403058750E0,8.860207010E-1,1.769588909E-2,6.575938331E-3,4.632611737E-1,5.524521600E1,2.146287487E0,-2.717435400E-1,5.520107880E1
2.413079750E0,8.860174136E-1,1.749933857E-2,6.365695363E-3,4.632779481E-1,5.524602850E1,2.115156421E0,-2.826917309E-1,5.520283252E1
2.423100750E0,8.859816098E-1,1.728535441E-2,6.019719128E-3,4.633591861E-1,5.525487674E1,2.075025752E0,-3.066447299E-1,5.521265504E1
2.433121750E0,8.859338574E-1,1.699584047E-2,5.533852234E-3,4.634672085E-1,5.526667584E1,2.019780704E0,-3.408417320E-1,5.522570553E1
2.443143750E0,8.858976744E-1,1.654225411E-2,5.000724234E-3,4.635588568E-1,5.527561474E1,1.945362684E0,-3.710705093E-1,5.523664404E1
2.453164750E0,8.858855361E-1,1.593590847E-2,4.526489212E-3,4.636080844E-1,5.527861316E1,1.858574495E0,-3.871006428E-1,5.524230539E1
2.463185750E0,8.858676447E-1,1.525349502E-2,4.151805704E-3,4.636686283E-1,5.528303244E1,1.769345183E0,-3.889974166E-1,5.524967165E1
2.473206750E0,8.858151719E-1,1.468109735E-2,3.817176849E-3,4.637903063E-1,5.529599170E1,1.693389012E0,-3.927813980E-1,5.526502117E1
2.483227750E0,8.857359569E-1,1.431878197E-2,3.461950039E-3,4.639556694E-1,5.531555020E1,1.637646628E0,-4.098867820E-1,5.528596747E1
2.493248750E0,8.856245628E-1,1.414999899E-2,3.058893800E-3,4.641761396E-1,5.534304308E1,1.598973820E0,-4.422201405E-1,5.531395424E1
2.503269750E0,8.854752154E-1,1.417431179E-2,2.484103641E-3,4.644636443E-1,5.537988338E1,1.570708931E0,-5.023575313E-1,5.535036718E1
2.513290750E0,8.853192932E-1,1.433062062E-2,1.690764950E-3,4.647595784E-1,5.541832147E1,1.544158363E0,-5.916955946E-1,5.538761541E1
2.523311750E0,8.851699037E-1,1.444154323E-2,8.078898900E-4,4.650429949E-1,5.545512609E1,1.508184269E0,-6.876596789E-1,5.542325516E1
2.533332750E0,8.850184700E-1,1.441742601E-2,-7.334539458E-5,4.653325859E-1,5.549241137E1,1.458532927E0,-7.762452126E-1,5.545987823E1
2.543353750E0,8.848426334E-1,1.432514153E-2,-9.632642471E-4,4.656687492E-1,5.553567614E1,1.401401768E0,-8.621172069E-1,5.550269392E1
2.553375750E0,8.846493269E-1,1.424766377E-2,-1.893038213E-3,4.660353635E-1,5.558320361E1,1.343546950E0,-9.528257651E-1,5.554956191E1
2.563396750E0,8.844723312E-1,1.421168485E-2,-2.800633717E-3,4.663677125E-1,5.562668803E1,1.291050185E0,-1.043408544E0,5.559212999E1
2.573417750E0,8.843082113E-1,1.423887681E-2,-3.636887119E-3,4.666723499E-1,5.566698117E1,1.248738947E0,-1.130062835E0,5.563123105E1
2.583438750E0,8.841327119E-1,1.434203682E-2,-4.436815536E-3,4.669945204E-1,5.571003846E1,1.215986705E0,-1.217098162E0,5.567266443E1
2.593459750E0,8.839251808E-1,1.449238286E-2,-5.213582941E-3,4.673745164E-1,5.576091496E1,1.189107436E0,-1.304369461E0,5.572165854E1
2.603480750E0,8.836877465E-1,1.469980265E-2,-5.957019763E-3,4.678080178E-1,5.581906995E1,1.169637423E0,-1.391373490E0,5.577763502E1
2.613501750E0,8.834363616E-1,1.496621420E-2,-6.667270552E-3,4.682644893E-1,5.588058121E1,1.157798909E0,-1.478195228E0,5.583661338E1
2.623522750E0,8.831900555E-1,1.528092076E-2,-7.364517721E-3,4.687084642E-1,5.594078944E1,1.151481987E0,-1.566268140E0,5.589399575E1
2.633543750E0,8.829825454E-1,1.560360132E-2,-8.019957521E-3,4.690779867E-1,5.599146796E1,1.148270403E0,-1.650437029E0,5.594175781E1
2.643564750E0,8.828331981E-1,1.587151105E-2,-8.537767775E-3,4.693407933E-1,5.602791580E1,1.147054622E0,-1.717591941E0,5.597572874E1
2.653585750E0,8.827403907E-1,1.600307145E-2,-8.805477642E-3,4.695060090E-1,5.605055422E1,1.145648855E0,-1.751975607E0,5.599712290E1
2.663607750E0,8.826961998E-1,1.593825026E-2,-8.773282059E-3,4.695918410E-1,5.606133074E1,1.140649699E0,-1.745340649E0,5.600832664E1
2.673628750E0,8.826699001E-1,1.572302079E-2,-8.493662744E-3,4.696535440E-1,5.606774333E1,1.133790323E0,-1.705543046E0,5.601647838E1
2.683649750E0,8.826355083E-1,1.542434418E-2,-8.043661172E-3,4.697359833E-1,5.607612800E1,1.127622476E0,-1.644040411E0,5.602736739E1
2.693670750E0,8.826099884E-1,1.513232711E-2,-7.567638860E-3,4.698012898E-1,5.608234897E1,1.123571810E0,-1.580241514E0,5.603603035E1
2.703691750E0,8.825979133E-1,1.488395870E-2,-7.145361352E-3,4.698385687E-1,5.608529228E1,1.121103099E0,-1.524194660E0,5.604103670E1
2.713712750E0,8.826056894E-1,1.469711579E-2,-6.837509576E-3,4.698345858E-1,5.608339687E1,1.118774562E0,-1.482984723E0,5.604065563E1
2.723733750E0,8.826401655E-1,1.461948393E-2,-6.722780586E-3,4.697738943E-1,5.607499264E1,1.117195564E0,-1.467121130E0,5.603283427E1
2.733754750E0,8.827087806E-1,1.463340786E-2,-6.776041361E-3,4.696438292E-1,5.605826294E1,1.115955127E0,-1.473094788E0,5.601594205E1
2.743775750E0,8.828195214E-1,1.469054483E-2,-6.922987336E-3,4.694315144E-1,5.603125246E1,1.114189189E0,-1.490769820E0,5.598834175E1
2.753796750E0,8.829796373E-1,1.463279706E-2,-7.035935621E-3,4.691304595E-1,5.599217789E1,1.102780602E0,-1.498716655E0,5.594933719E1
2.763817750E0,8.831941858E-1,1.418655018E-2,-6.920615258E-3,4.687419288E-1,5.593978028E1,1.064447475E0,-1.462585258E0,5.589931838E1
2.773839750E0,8.834972006E-1,1.293221322E-2,-6.369721046E-3,4.682146085E-1,5.586570026E1,9.678271350E-1,-1.338858570E0,5.583193280E1
2.783860750E0,8.837410834E-1,1.149565138E-2,-5.716361588E-3,4.678000310E-1,5.580601096E1,8.579440171E-1,-1.195213578E0,5.577922271E1
2.793881750E0,8.839620382E-1,1.019950293E-2,-5.145741827E-3,4.674191710E-1,5.575188244E1,7.576903346E-1,-1.067606325E0,5.573069460E1
2.803902750E0,8.841778722E-1,9.132927538E-3,-4.643068877E-3,4.670381213E-1,5.569896168E1,6.769619696E-1,-9.592591356E-1,5.568192263E1
2.813923750E0,8.843985320E-1,8.303071073E-3,-4.336913675E-3,4.666385903E-1,5.564480981E1,6.096483533E-1,-8.835466484E-1,5.563059443E1
2.823944750E0,8.846395067E-1,7.630182972E-3,-4.204983997E-3,4.661942150E-1,5.558561707E1,5.489167973E-1,-8.339170447E-1,5.557337117E1
2.833965750E0,8.849117964E-1,7.013855283E-3,-4.169448770E-3,4.656871673E-1,5.551866223E1,4.887844510E-1,-7.971081879E-1,5.550801428E1
2.843986750E0,8.852167077E-1,6.376038875E-3,-4.152945892E-3,4.651166465E-1,5.544359754E1,4.254708494E-1,-7.611233526E-1,5.543446026E1
2.854007750E0,8.855339049E-1,5.649071922E-3,-4.010663070E-3,4.645232189E-1,5.536540883E1,3.597783884E-1,-7.077014530E-1,5.535796251E1
2.864028750E0,8.858177218E-1,4.818930800E-3,-3.770207726E-3,4.639931801E-1,5.529536202E1,2.887146878E-1,-6.389377137E-1,5.528967985E1
2.874049750E0,8.860693806E-1,3.933426707E-3,-3.442543103E-3,4.635231163E-1,5.523318347E1,2.165419417E-1,-5.584783969E-1,5.522912769E1
2.884071750E0,8.863075525E-1,3.090761011E-3,-3.078830335E-3,4.630765705E-1,5.517427775E1,1.505363660E-1,-4.767120679E-1,5.517156754E1
2.894092750E0,8.865595906E-1,2.368697657E-3,-2.674384819E-3,4.626006482E-1,5.511187938E1,9.887425446E-2,-3.972649120E-1,5.511013995E1
2.904113750E0,8.867599357E-1,1.816479101E-3,-2.126181429E-3,4.622217691E-1,5.506223245E1,7.196613942E-2,-3.122668320E-1,5.506117166E1
2.914134750E0,8.868961964E-1,1.512106442E-3,-1.548415280E-3,4.619637040E-1,5.502844247E1,7.170857057E-2,-2.374139827E-1,5.502778041E1
2.924155750E0,8.870324150E-1,1.355229125E-3,-1.035013484E-3,4.617039951E-1,5.499464381E1,8.299477112E-2,-1.769073272E-1,5.499419439E1
2.934176750E0,8.871577598E-1,1.281203403E-3,-5.201026885E-4,4.614640953E-1,5.496352626E1,1.027454609E-1,-1.206240349E-1,5.496319398E1
2.944197750E0,8.872887943E-1,1.277035598E-3,-1.229368418E-4,4.612123521E-1,5.493097880E1,1.233464993E-1,-7.999239113E-2,5.493069308E1
2.954218750E0,8.874175319E-1,1.358155810E-3,2.458047422E-4,4.609645076E-1,5.489898456E1,1.510959041E-1,-4.674536125E-2,5.489872194E1
2.964239750E0,8.875514746E-1,1.521286875E-3,5.565855192E-4,4.607056416E-1,5.486567846E1,1.841080012E-1,-2.370522963E-2,5.486534009E1
2.974260750E0,8.877048048E-1,1.715978109E-3,7.549539834E-4,4.604093493E-1,5.482752856E1,2.143864032E-1,-1.373678773E-2,5.482713096E1
2.984281750E0,8.878836760E-1,1.941330352E-3,8.951574917E-4,4.600630708E-1,5.478299287E1,2.447115311E-1,-1.126878259E-2,5.478246682E1
2.994303750E0,8.880832624E-1,2.201408388E-3,1.122569991E-3,4.596758466E-1,5.473326000E1,2.831628831E-1,-1.718718032E-3,5.473255956E1
3.004324750E0,8.882832281E-1,2.447042444E-3,1.533564408E-3,4.592868944E-1,5.468339077E1,3.297978318E-1,2.731232832E-2,5.468252704E1
3.014345750E0,8.884756707E-1,2.550409751E-3,2.112473907E-3,4.589117032E-1,5.463535807E1,3.707543224E-1,8.095538688E-2,5.463439333E1
3.024366750E0,8.886734026E-1,2.441080146E-3,2.796187019E-3,4.585257434E-1,5.458596452E1,3.955112781E-1,1.564863065E-1,5.458498282E1
3.034387750E0,8.888827249E-1,2.182578090E-3,3.577242496E-3,4.581155492E-1,5.453363069E1,4.101129847E-1,2.497961918E-1,5.453255917E1
3.044408750E0,8.891137950E-1,1.910560354E-3,4.307477477E-3,4.576620280E-1,5.447580568E1,4.205706762E-1,3.386712194E-1,5.447458927E1
3.054429750E0,8.893666129E-1,1.672324223E-3,4.800558479E-3,4.571666129E-1,5.441247330E1,4.219362199E-1,4.016381820E-1,5.441109174E1
3.064450750E0,8.896192200E-1,1.549883512E-3,5.139325792E-3,4.566713242E-1,5.434912563E1,4.269606587E-1,4.428154873E-1,5.434753885E1
3.074471750E0,8.898439892E-1,1.680526065E-3,5.125289739E-3,4.562330391E-1,5.429270164E1,4.393303406E-1,4.347641750E-1,5.429111803E1
3.084492750E0,8.900451771E-1,1.979962796E-3,4.788065725E-3,4.558429490E-1,5.424215126E1,4.520628170E-1,3.849208383E-1,5.424067564E1
3.094514750E0,8.902082222E-1,2.391232402E-3,4.387578468E-3,4.555264894E-1,5.420115268E1,4.729726865E-1,3.227590003E-1,5.419969396E1
3.104535750E0,8.903364962E-1,2.866253232E-3,3.870552376E-3,4.552776755E-1,5.416887734E1,4.943707936E-1,2.453588024E-1,5.416734231E1
3.114556750E0,8.904201787E-1,3.346342685E-3,3.402545898E-3,4.551144196E-1,5.414781216E1,5.189028042E-1,1.726584249E-1,5.414604178E1
3.124577750E0,8.904652126E-1,3.855989981E-3,2.942650322E-3,4.550254687E-1,5.413647277E1,5.469094620E-1,9.920816122E-2,5.413430823E1
3.134598750E0,8.904853799E-1,4.430726962E-3,2.422106285E-3,4.549839751E-1,5.413139400E1,5.784127045E-1,1.615058836E-2,5.412863649E1
3.144619750E0,8.905028919E-1,5.005790911E-3,1.862544474E-3,4.549464012E-1,5.412698356E1,6.079234373E-1,-7.090530074E-2,5.412343283E1
3.154640750E0,8.905389907E-1,5.431807305E-3,1.269266337E-3,4.548728761E-1,5.411789094E1,6.204807846E-1,-1.536045136E-1,5.411359164E1
3.164661750E0,8.906225468E-1,5.676807429E-3,6.510242590E-4,4.547073865E-1,5.409683928E1,6.133012790E-1,-2.293521098E-1,5.409194428E1
3.174682750E0,8.907672580E-1,5.730437977E-3,1.602801843E-4,4.544235064E-1,5.406036188E1,5.932951453E-1,-2.820422926E-1,5.405519399E1
3.184703750E0,8.909624401E-1,5.624410500E-3,-1.588727101E-4,4.540420352E-1,5.401112619E1,5.659855522E-1,-3.088565046E-1,5.400602519E1
3.194724750E0,8.912020660E-1,5.445973091E-3,-3.150598757E-4,4.535738048E-1,5.395062249E1,5.398065201E-1,-3.152352628E-1,5.394579970E1
3.204746750E0,8.914724591E-1,5.283879604E-3,-2.809597825E-4,4.530441243E-1,5.388227485E1,5.252045413E-1,-3.030157021E-1,5.387774892E1
3.214767750E0,8.917424307E-1,5.189309979E-3,-3.680736964E-5,4.525136008E-1,5.381395363E1,5.283804982E-1,-2.728499548E-1,5.380966316E1
3.224788750E0,8.920091781E-1,5.179671357E-3,3.770778108E-4,4.519875660E-1,5.374636944E1,5.489921955E-1,-2.297326479E-1,5.374223582E1
3.234809750E0,8.923066295E-1,5.181341755E-3,1.053297324E-3,4.513989642E-1,5.367091307E1,5.842921900E-1,-1.603124385E-1,5.366694566E1
3.244830750E0,8.926414441E-1,4.418744663E-3,2.305910799E-3,4.507400404E-1,5.358586089E1,5.711018145E-1,7.637114673E-3,5.358310797E1
3.254851750E0,8.929698102E-1,2.726653424E-3,3.142502014E-3,4.500973431E-1,5.350232520E1,4.410982294E-1,1.809289092E-1,5.350105564E1
3.264872750E0,8.933384265E-1,1.042570457E-3,3.586991836E-3,4.493690455E-1,5.340840576E1,2.914407569E-1,3.135124678E-1,5.340761969E1
3.274893458E0,8.937532147E-1,-1.692520301E-4,4.027661010E-3,4.485409653E-1,5.330253892E1,1.896890415E-1,4.212024232E-1,5.330139005E1
3.284914458E0,8.941717119E-1,-1.115955035E-3,4.382642677E-3,4.477013369E-1,5.319552758E1,1.105003895E-1,5.063236257E-1,5.319367379E1
3.294935458E0,8.945649209E-1,-1.937532773E-3,4.557290656E-3,4.469106831E-1,5.309480033E1,3.477485690E-2,5.664005171E-1,5.309217253E1
3.304956458E0,8.949207035E-1,-2.515587913E-3,4.543555475E-3,4.461950507E-1,5.300350753E1,-2.566298652E-2,5.945763940E-1,5.300028469E1
3.314978458E0,8.952148464E-1,-2.838974673E-3,4.492632945E-3,4.456032668E-1,5.292792104E1,-6.183253142E-2,6.058486234E-1,5.292436505E1
3.324999458E0,8.954260653E-1,-3.079655239E-3,4.553014562E-3,4.451764246E-1,5.287358183E1,-8.373806450E-2,6.242931659E-1,5.286966003E1
3.335020458E0,8.955445612E-1,-3.461122948E-3,4.696614266E-3,4.449336798E-1,5.284307431E1,-1.157346493E-1,6.584573092E-1,5.283849663E1
3.345041458E0,8.955891947E-1,-4.017574372E-3,4.866270067E-3,4.448372900E-1,5.283157888E1,-1.642679222E-1,7.042224852E-1,5.282598266E1
3.355062458E0,8.955832309E-1,-4.611137000E-3,5.055840664E-3,4.448413993E-1,5.283311500E1,-2.155211685E-1,7.539368991E-1,5.282629886E1
3.365083458E0,8.955310531E-1,-5.071118917E-3,5.258889260E-3,4.449391800E-1,5.284655287E1,-2.522938724E-1,7.982520750E-1,5.283865895E1
3.375104458E0,8.954304275E-1,-5.277121662E-3,5.400158108E-3,4.451374177E-1,5.287245904E1,-2.660507643E-1,8.233125569E-1,5.286397403E1
3.385125458E0,8.952976228E-1,-5.204556344E-3,5.406656265E-3,4.454053452E-1,5.290663175E1,-2.580271578E-1,8.203550483E-1,5.289831050E1
3.395146458E0,8.951517947E-1,-4.937028287E-3,5.286178460E-3,4.457029019E-1,5.294413199E1,-2.364629887E-1,7.944176819E-1,5.293649345E1
3.405167458E0,8.950123940E-1,-4.630480099E-3,5.079385277E-3,4.459882993E-1,5.297995638E1,-2.153358029E-1,7.576158337E-1,5.297309936E1
