"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.063717249E2,9.343579522E-1,2.711346172E-1,-1.398560349E-1,-1.841233125E-1,4.175067195E1,3.444400342E1,-9.294366473E0,-2.518231121E1
1.063817449E2,9.341016572E-1,2.718964110E-1,-1.401243523E-1,-1.840971393E-1,4.183301451E1,3.454197460E1,-9.303846740E0,-2.519688080E1
1.063917639E2,9.338458680E-1,2.726411458E-1,-1.404158399E-1,-1.840708818E-1,4.191504050E1,3.463871125E1,-9.316204067E0,-2.521223660E1
1.064017829E2,9.335808486E-1,2.733851430E-1,-1.407481046E-1,-1.840579848E-1,4.199986502E1,3.473682316E1,-9.332410674E0,-2.523075256E1
1.064118019E2,9.333118674E-1,2.741193885E-1,-1.411025543E-1,-1.840587435E-1,4.208579066E1,3.483465598E1,-9.350713238E0,-2.525164937E1
1.064218209E2,9.330414532E-1,2.748472541E-1,-1.414653649E-1,-1.840658242E-1,4.217200559E1,3.493210112E1,-9.369811548E0,-2.527358651E1
1.064318399E2,9.327696061E-1,2.755678861E-1,-1.418385700E-1,-1.840791426E-1,4.225850815E1,3.502912557E1,-9.389944440E0,-2.529663084E1
1.064418589E2,9.325045867E-1,2.762723760E-1,-1.422061274E-1,-1.840818400E-1,4.234267575E1,3.512401621E1,-9.410239768E0,-2.531816059E1
1.064518779E2,9.322511998E-1,2.769633367E-1,-1.425329709E-1,-1.840746750E-1,4.242299997E1,3.521595164E1,-9.426903512E0,-2.533687616E1
1.064618979E2,9.320004261E-1,2.776636751E-1,-1.428276354E-1,-1.840611037E-1,4.250235324E1,3.530792200E1,-9.440115546E0,-2.535370374E1
1.064719169E2,9.317425295E-1,2.784021721E-1,-1.430991875E-1,-1.840399038E-1,4.258381331E1,3.540360014E1,-9.450123912E0,-2.536913045E1
1.064819359E2,9.314705559E-1,2.791790123E-1,-1.433844901E-1,-1.840175239E-1,4.266955914E1,3.550426972E1,-9.460591996E0,-2.538537605E1
1.064919549E2,9.311895207E-1,2.799844807E-1,-1.436793494E-1,-1.839865881E-1,4.275798960E1,3.560859501E1,-9.471595377E0,-2.540135992E1
1.065019739E2,9.309057038E-1,2.808174342E-1,-1.439431413E-1,-1.839469700E-1,4.284711879E1,3.571510504E1,-9.478874989E0,-2.541539791E1
1.065119929E2,9.306182202E-1,2.816530218E-1,-1.442182917E-1,-1.839083214E-1,4.293721972E1,3.582234380E1,-9.487223675E0,-2.543007271E1
1.065220119E2,9.303325067E-1,2.824723723E-1,-1.445306262E-1,-1.838525611E-1,4.302658773E1,3.592878946E1,-9.500519084E0,-2.544424866E1
1.065320309E2,9.300469618E-1,2.832746429E-1,-1.448691866E-1,-1.837966322E-1,4.311572670E1,3.603412130E1,-9.517012055E0,-2.545937584E1
1.065420499E2,9.297510066E-1,2.840677412E-1,-1.452629435E-1,-1.837591215E-1,4.320793061E1,3.614038692E1,-9.538869151E0,-2.547881694E1
1.065520699E2,9.294401315E-1,2.848956001E-1,-1.456602934E-1,-1.837356036E-1,4.330458148E1,3.625104181E1,-9.559637638E0,-2.550036861E1
1.065620889E2,9.291011022E-1,2.858187215E-1,-1.460179305E-1,-1.837324847E-1,4.340975189E1,3.637185423E1,-9.572906108E0,-2.552351780E1
1.065721079E2,9.287157114E-1,2.868521464E-1,-1.463914096E-1,-1.837727771E-1,4.352901041E1,3.650664017E1,-9.583266393E0,-2.555328658E1
1.065821269E2,9.282998485E-1,2.879671887E-1,-1.467603578E-1,-1.838360395E-1,4.365735076E1,3.665118096E1,-9.590063072E0,-2.558627291E1
1.065921459E2,9.278653145E-1,2.890912925E-1,-1.471615062E-1,-1.839450313E-1,4.379107097E1,3.679831859E1,-9.598230807E0,-2.562587865E1
1.066021649E2,9.274348687E-1,2.902043381E-1,-1.475185849E-1,-1.840768245E-1,4.392315139E1,3.694293862E1,-9.601117218E0,-2.566613953E1
1.066121839E2,9.270394470E-1,2.912561496E-1,-1.477910695E-1,-1.841887665E-1,4.404415300E1,3.707738508E1,-9.597404495E0,-2.570007781E1
1.066222029E2,9.266903868E-1,2.922232249E-1,-1.479600204E-1,-1.842781178E-1,4.415070577E1,3.719819844E1,-9.585869138E0,-2.572633029E1
1.066322219E2,9.263807760E-1,2.931130344E-1,-1.480738538E-1,-1.843302113E-1,4.424501232E1,3.730774232E1,-9.571970353E0,-2.574535418E1
1.066422419E2,9.261054728E-1,2.939293662E-1,-1.481767448E-1,-1.843307171E-1,4.432870881E1,3.740782022E1,-9.560802740E0,-2.575745733E1
1.066522609E2,9.258483770E-1,2.946830519E-1,-1.483174152E-1,-1.843059348E-1,4.440673469E1,3.750157015E1,-9.556214892E0,-2.576776751E1
1.066622799E2,9.256101209E-1,2.953579441E-1,-1.485090200E-1,-1.842682976E-1,4.447892689E1,3.758762226E1,-9.559555037E0,-2.577809635E1
1.066722989E2,9.254169619E-1,2.959295081E-1,-1.486635198E-1,-1.841962687E-1,4.453737302E1,3.765992095E1,-9.563074362E0,-2.578204237E1
1.066823179E2,9.252232971E-1,2.964965781E-1,-1.488408474E-1,-1.841143773E-1,4.459589919E1,3.773239773E1,-9.569477984E0,-2.578584641E1
1.066923369E2,9.250032063E-1,2.971474045E-1,-1.490147506E-1,-1.840305051E-1,4.466232304E1,3.781468492E1,-9.573335947E0,-2.579008925E1
1.067023559E2,9.247955488E-1,2.977576276E-1,-1.491671325E-1,-1.839643767E-1,4.472490867E1,3.789160097E1,-9.575354364E0,-2.579502087E1
1.067123749E2,9.246034013E-1,2.983521458E-1,-1.492805971E-1,-1.838742246E-1,4.478274583E1,3.796515787E1,-9.574630903E0,-2.579545728E1
1.067223939E2,9.244101158E-1,2.989550986E-1,-1.493908111E-1,-1.837777926E-1,4.484085412E1,3.803957756E1,-9.573583911E0,-2.579514859E1
1.067324139E2,9.242096654E-1,2.995332796E-1,-1.495542882E-1,-1.837113692E-1,4.490104111E1,3.811312067E1,-9.577625819E0,-2.580026890E1
1.067424329E2,9.239838426E-1,3.001390247E-1,-1.498022697E-1,-1.836566626E-1,4.496875487E1,3.819291017E1,-9.589304743E0,-2.581064385E1
1.067524519E2,9.237331532E-1,3.007632827E-1,-1.501406035E-1,-1.836201634E-1,4.504381193E1,3.827813448E1,-9.609213585E0,-2.582718705E1
1.067624709E2,9.234790077E-1,3.014074183E-1,-1.504733055E-1,-1.835701772E-1,4.511978291E1,3.836545146E1,-9.628492574E0,-2.584221937E1
1.067724899E2,9.232129768E-1,3.020850816E-1,-1.508163123E-1,-1.835127732E-1,4.519917710E1,3.845707125E1,-9.648203236E0,-2.585724193E1
1.067825089E2,9.229383479E-1,3.027805310E-1,-1.511668213E-1,-1.834592467E-1,4.528099888E1,3.855112731E1,-9.668040905E0,-2.587324565E1
1.067925279E2,9.226706733E-1,3.034571934E-1,-1.515080896E-1,-1.834063524E-1,4.536061417E1,3.864268571E1,-9.687375603E0,-2.588879115E1
1.068025469E2,9.224167806E-1,3.041016872E-1,-1.518285058E-1,-1.833512243E-1,4.543600811E1,3.872972967E1,-9.705470365E0,-2.590291342E1
1.068125659E2,9.221882604E-1,3.047101244E-1,-1.520884623E-1,-1.832749385E-1,4.550376649E1,3.881027660E1,-9.719040014E0,-2.591171129E1
1.068225859E2,9.219576329E-1,3.053073083E-1,-1.523573961E-1,-1.832177874E-1,4.557205300E1,3.888997869E1,-9.733092627E0,-2.592296109E1
1.068326049E2,9.217098094E-1,3.059064258E-1,-1.526824326E-1,-1.831948595E-1,4.564532323E1,3.897214826E1,-9.751588170E0,-2.594055878E1
1.068426239E2,9.214554532E-1,3.065072818E-1,-1.530212827E-1,-1.831870624E-1,4.572040932E1,3.905515586E1,-9.770856747E0,-2.596051141E1
1.068526429E2,9.211756824E-1,3.071362603E-1,-1.534081697E-1,-1.832173238E-1,4.580286325E1,3.914351705E1,-9.792841610E0,-2.598715337E1
1.068626619E2,9.208664088E-1,3.078107152E-1,-1.538233794E-1,-1.832922609E-1,4.589384911E1,3.923868117E1,-9.814735404E0,-2.602051964E1
1.068726809E2,9.205033559E-1,3.086060895E-1,-1.542383361E-1,-1.834299125E-1,4.600043920E1,3.934879890E1,-9.830767685E0,-2.606207493E1
1.068826999E2,9.201372683E-1,3.094885075E-1,-1.544755070E-1,-1.835802925E-1,4.610768423E1,3.946327722E1,-9.825343797E0,-2.609796366E1
1.068927189E2,9.198027067E-1,3.104038053E-1,-1.544400246E-1,-1.837408720E-1,4.620548796E1,3.957232964E1,-9.790201358E0,-2.612304582E1
1.069027389E2,9.194405388E-1,3.112981931E-1,-1.544898527E-1,-1.839987685E-1,4.631114182E1,3.968267699E1,-9.760580517E0,-2.616253653E1
1.069127579E2,9.190835550E-1,3.121340862E-1,-1.546097658E-1,-1.842653895E-1,4.641506093E1,3.978857880E1,-9.739423262E0,-2.620556962E1
1.069227769E2,9.187192798E-1,3.128868658E-1,-1.548798481E-1,-1.845774026E-1,4.652087649E1,3.989019789E1,-9.734246299E0,-2.625962617E1
1.069327959E2,9.183756144E-1,3.135637548E-1,-1.552021345E-1,-1.848680473E-1,4.662049730E1,3.998446110E1,-9.737348172E0,-2.631297582E1
1.069428149E2,9.180384396E-1,3.142277784E-1,-1.555457577E-1,-1.851269132E-1,4.671804167E1,4.007771924E1,-9.744211399E0,-2.636368164E1
1.069528339E2,9.177039200E-1,3.148621780E-1,-1.559561363E-1,-1.853620505E-1,4.681462826E1,4.016963257E1,-9.759686304E0,-2.641455125E1
1.069628529E2,9.173952365E-1,3.154741713E-1,-1.563292413E-1,-1.855345997E-1,4.690358861E1,4.025709843E1,-9.774368414E0,-2.645661240E1
1.069728719E2,9.171114196E-1,3.160946625E-1,-1.566106927E-1,-1.856442658E-1,4.698524234E1,4.034187580E1,-9.781806425E0,-2.648763246E1
1.069828909E2,9.168562626E-1,3.166805985E-1,-1.568634368E-1,-1.856924818E-1,4.705853656E1,4.042104510E1,-9.789681719E0,-2.651022211E1
1.069929109E2,9.166026229E-1,3.172442705E-1,-1.571784845E-1,-1.857165055E-1,4.713128838E1,4.049959226E1,-9.805577738E0,-2.653281307E1
1.070029299E2,9.163493203E-1,3.177881176E-1,-1.575450514E-1,-1.857262835E-1,4.720383797E1,4.057751240E1,-9.827904030E0,-2.655604789E1
1.070129489E2,9.161423372E-1,3.182442361E-1,-1.578513695E-1,-1.857060952E-1,4.726304304E1,4.064261593E1,-9.847644313E0,-2.657237557E1
1.070229679E2,9.159669220E-1,3.186437197E-1,-1.580713181E-1,-1.856991831E-1,4.731316379E1,4.069802954E1,-9.859483471E0,-2.658566020E1
1.070329869E2,9.158250557E-1,3.189839554E-1,-1.581890079E-1,-1.857145246E-1,4.735366216E1,4.074293797E1,-9.861493665E0,-2.659611415E1
1.070430059E2,9.157263478E-1,3.192446811E-1,-1.582004665E-1,-1.857436059E-1,4.738182092E1,4.077470208E1,-9.854186437E0,-2.660239835E1
1.070530249E2,9.156607251E-1,3.194431032E-1,-1.581541103E-1,-1.857655644E-1,4.740053261E1,4.079691854E1,-9.842939894E0,-2.660460722E1
1.070630439E2,9.156284828E-1,3.195719197E-1,-1.580659233E-1,-1.857777449E-1,4.740972366E1,4.080925923E1,-9.829720167E0,-2.660311539E1
1.070730629E2,9.155936695E-1,3.196820126E-1,-1.580266371E-1,-1.857935078E-1,4.741964571E1,4.082113471E1,-9.821932321E0,-2.660410550E1
1.070830829E2,9.155320508E-1,3.198196800E-1,-1.580822130E-1,-1.858128953E-1,4.743720270E1,4.083970051E1,-9.823021539E0,-2.661016132E1
1.070931019E2,9.154256300E-1,3.200322476E-1,-1.582330777E-1,-1.858429460E-1,4.746751074E1,4.087068530E1,-9.831414432E0,-2.662254769E1
1.071031209E2,9.152705296E-1,3.203426644E-1,-1.584392969E-1,-1.858965568E-1,4.751164982E1,4.091552246E1,-9.841805000E0,-2.664107004E1
1.071131399E2,9.150908576E-1,3.207282923E-1,-1.586313759E-1,-1.859521485E-1,4.756273335E1,4.096886240E1,-9.848525751E0,-2.665989650E1
1.071231589E2,9.148995109E-1,3.211264167E-1,-1.588444230E-1,-1.860248097E-1,4.761707941E1,4.102459813E1,-9.856341288E0,-2.668172404E1
1.071331779E2,9.146902939E-1,3.215160590E-1,-1.591527746E-1,-1.861169427E-1,4.767643418E1,4.108290078E1,-9.873405070E0,-2.671008552E1
1.071431969E2,9.144702452E-1,3.218835690E-1,-1.595565519E-1,-1.862170415E-1,4.773878694E1,4.114206672E1,-9.900577329E0,-2.674360176E1
1.071532159E2,9.142765383E-1,3.221649203E-1,-1.600061113E-1,-1.862963618E-1,4.779361212E1,4.119245235E1,-9.935728542E0,-2.677616704E1
1.071632349E2,9.141116177E-1,3.223544336E-1,-1.604932235E-1,-1.863581912E-1,4.784024326E1,4.123310506E1,-9.978037006E0,-2.680769821E1
1.071732549E2,9.139632187E-1,3.225182321E-1,-1.609856093E-1,-1.863780424E-1,4.788216641E1,4.127057259E1,-1.002333322E1,-2.683462983E1
1.071832739E2,9.137977501E-1,3.227533008E-1,-1.614507683E-1,-1.863801498E-1,4.792887103E1,4.131546582E1,-1.006452201E1,-2.685906917E1
1.071932928E2,9.135904298E-1,3.231128925E-1,-1.619092048E-1,-1.863755558E-1,4.798732825E1,4.137497970E1,-1.010174501E1,-2.688373636E1
1.072033118E2,9.133697489E-1,3.235580001E-1,-1.622838113E-1,-1.863597928E-1,4.804947915E1,4.144162975E1,-1.012835038E1,-2.690412114E1
1.072133308E2,9.131599419E-1,3.240160099E-1,-1.625715057E-1,-1.863414168E-1,4.810849757E1,4.150667443E1,-1.014572581E1,-2.692027565E1
1.072233498E2,9.129506406E-1,3.244667125E-1,-1.628480891E-1,-1.863409110E-1,4.816730595E1,4.157061417E1,-1.016140224E1,-2.693783454E1
1.072333688E2,9.127443739E-1,3.248912629E-1,-1.631391500E-1,-1.863570111E-1,4.822519570E1,4.163211702E1,-1.017860132E1,-2.695768203E1
1.072433878E2,9.125641962E-1,3.252426412E-1,-1.634501937E-1,-1.863543559E-1,4.827571006E1,4.168546205E1,-1.020070343E1,-2.697570347E1
1.072534078E2,9.124000342E-1,3.255467413E-1,-1.637704571E-1,-1.863457158E-1,4.832169103E1,4.173345431E1,-1.022533188E1,-2.699305333E1
1.072634268E2,9.122300981E-1,3.258645707E-1,-1.640967580E-1,-1.863351791E-1,4.836924602E1,4.178331792E1,-1.025025570E1,-2.701065137E1
1.072734458E2,9.120598670E-1,3.261679542E-1,-1.644299604E-1,-1.863437349E-1,4.841683955E1,4.183188827E1,-1.027548498E1,-2.703056990E1
1.072834648E2,9.118632519E-1,3.265004454E-1,-1.647928922E-1,-1.864036256E-1,4.847175490E1,4.188549770E1,-1.030076965E1,-2.705790639E1
1.072934838E2,9.116408852E-1,3.268759528E-1,-1.651915803E-1,-1.864803328E-1,4.853379244E1,4.194574130E1,-1.032776200E1,-2.708928398E1
1.073035028E2,9.114114377E-1,3.272631927E-1,-1.655918542E-1,-1.865674925E-1,4.859772739E1,4.200757280E1,-1.035410763E1,-2.712205294E1
1.073135218E2,9.111557749E-1,3.276727706E-1,-1.660460761E-1,-1.866935959E-1,4.866887425E1,4.207444201E1,-1.038367341E1,-2.716198644E1
1.073235408E2,9.108647088E-1,3.281256384E-1,-1.665823104E-1,-1.868404355E-1,4.874975459E1,4.214975556E1,-1.041948475E1,-2.720865809E1
1.073335598E2,9.105603242E-1,3.285882897E-1,-1.671363255E-1,-1.870164407E-1,4.883420123E1,4.222722178E1,-1.045554568E1,-2.725958175E1
1.073435798E2,9.102604494E-1,3.290282553E-1,-1.676565071E-1,-1.872367423E-1,4.891726290E1,4.230116146E1,-1.048684794E1,-2.731359145E1
1.073535988E2,9.099947135E-1,3.294133300E-1,-1.680693566E-1,-1.874811519E-1,4.899075802E1,4.236479444E1,-1.050765379E1,-2.736454869E1
1.073636178E2,9.097360583E-1,3.297863718E-1,-1.684407968E-1,-1.877471406E-1,4.906219561E1,4.242566771E1,-1.052359568E1,-2.741578897E1
1.073736368E2,9.094503870E-1,3.302009071E-1,-1.688258293E-1,-1.880563299E-1,4.914098151E1,4.249243308E1,-1.053783014E1,-2.747291797E1
1.073836558E2,9.091767697E-1,3.306251626E-1,-1.691360670E-1,-1.883552354E-1,4.921633209E1,4.255750870E1,-1.054450401E1,-2.752540332E1
1.073936748E2,9.089498089E-1,3.310208003E-1,-1.693043541E-1,-1.886040282E-1,4.927875209E1,4.261340509E1,-1.053957371E1,-2.756515408E1
1.074036938E2,9.087649949E-1,3.313916083E-1,-1.693677429E-1,-1.887868191E-1,4.932952592E1,4.266182034E1,-1.052742913E1,-2.759225157E1
1.074137128E2,9.086038675E-1,3.317487659E-1,-1.694015394E-1,-1.889042824E-1,4.937375242E1,4.270691987E1,-1.051542703E1,-2.761055319E1
1.074237318E2,9.084522653E-1,3.320960770E-1,-1.694515467E-1,-1.889785873E-1,4.941533056E1,4.275108584E1,-1.050720609E1,-2.762478992E1
1.074337518E2,9.083009160E-1,3.324606315E-1,-1.695104838E-1,-1.890121783E-1,4.945680666E1,4.279730879E1,-1.050112543E1,-2.763515468E1
1.074437708E2,9.081646131E-1,3.328070312E-1,-1.695765753E-1,-1.889983541E-1,4.949413152E1,4.284122459E1,-1.049833356E1,-2.764046098E1
1.074537898E2,9.080738709E-1,3.330834934E-1,-1.695804317E-1,-1.889437740E-1,4.951896553E1,4.287405989E1,-1.049297767E1,-2.763750163E1
1.074638088E2,9.080044972E-1,3.333874565E-1,-1.694287031E-1,-1.888770134E-1,4.953794362E1,4.290422676E1,-1.047145229E1,-2.762584564E1
1.074738278E2,9.079604116E-1,3.336816099E-1,-1.691873176E-1,-1.887861448E-1,4.955000028E1,4.292964570E1,-1.044210203E1,-2.760702773E1
1.074838468E2,9.079702318E-1,3.338945674E-1,-1.688617858E-1,-1.886534243E-1,4.954731485E1,4.294181442E1,-1.040833593E1,-2.757862950E1
1.074938658E2,9.080360231E-1,3.340002769E-1,-1.684983904E-1,-1.884746795E-1,4.952932015E1,4.293933245E1,-1.037581910E1,-2.754221383E1
1.075038848E2,9.081190945E-1,3.340582973E-1,-1.681742970E-1,-1.882607843E-1,4.950659036E1,4.293233244E1,-1.035021421E1,-2.750337822E1
1.075139038E2,9.081867402E-1,3.341005127E-1,-1.679422944E-1,-1.880666980E-1,4.948807409E1,4.292707563E1,-1.033362357E1,-2.747108438E1
1.075239228E2,9.082430484E-1,3.341335927E-1,-1.677436194E-1,-1.879129463E-1,4.947265621E1,4.292231925E1,-1.031896639E1,-2.744477210E1
1.075339428E2,9.082945097E-1,3.341583908E-1,-1.675178229E-1,-1.878213612E-1,4.945856154E1,4.291608974E1,-1.029910639E1,-2.742389392E1
1.075439618E2,9.083415456E-1,3.341614307E-1,-1.672938493E-1,-1.877889082E-1,4.944567564E1,4.290782925E1,-1.027752657E1,-2.740939966E1
1.075539808E2,9.083825966E-1,3.341468479E-1,-1.671148938E-1,-1.877749997E-1,4.943442678E1,4.289928730E1,-1.026025524E1,-2.739896816E1
1.075639998E2,9.084071682E-1,3.341383289E-1,-1.669841174E-1,-1.877875173E-1,4.942769248E1,4.289349640E1,-1.024659843E1,-2.739386646E1
1.075740188E2,9.084228890E-1,3.341674629E-1,-1.668618388E-1,-1.877688463E-1,4.942338347E1,4.289228537E1,-1.023405862E1,-2.738613375E1
1.075840378E2,9.084161033E-1,3.342682729E-1,-1.667441280E-1,-1.877265730E-1,4.942524343E1,4.289964557E1,-1.022091688E1,-2.737674930E1
1.075940568E2,9.084164827E-1,3.343801728E-1,-1.666186989E-1,-1.876368423E-1,4.942513946E1,4.290765930E1,-1.020870484E1,-2.736187933E1
1.076040758E2,9.084364181E-1,3.344768261E-1,-1.664741247E-1,-1.874964512E-1,4.941967489E1,4.291271627E1,-1.019715553E1,-2.734034798E1
1.076140948E2,9.084842969E-1,3.345337138E-1,-1.662867504E-1,-1.873294654E-1,4.940654836E1,4.291119954E1,-1.018352646E1,-2.731340307E1
1.076241148E2,9.085312064E-1,3.345782525E-1,-1.661067517E-1,-1.871819936E-1,4.939368443E1,4.290864380E1,-1.017016846E1,-2.728884267E1
1.076341338E2,9.085478965E-1,3.346516512E-1,-1.659524310E-1,-1.871064664E-1,4.938910675E1,4.291110607E1,-1.015551153E1,-2.727374099E1
1.076441528E2,9.085832577E-1,3.346469202E-1,-1.657906398E-1,-1.870864466E-1,4.937940676E1,4.290437948E1,-1.013996488E1,-2.726359747E1
1.076541718E2,9.085894955E-1,3.346714286E-1,-1.656581090E-1,-1.871298579E-1,4.937769549E1,4.290277412E1,-1.012384304E1,-2.726215440E1
1.076641908E2,9.085631537E-1,3.347442952E-1,-1.655859589E-1,-1.871914344E-1,4.938492175E1,4.290935682E1,-1.011171810E1,-2.726613778E1
1.076742098E2,9.085121560E-1,3.348634233E-1,-1.655607762E-1,-1.872482484E-1,4.939890897E1,4.292318893E1,-1.010326202E1,-2.727234861E1
1.076842288E2,9.084533190E-1,3.349988148E-1,-1.655685997E-1,-1.872841575E-1,4.941504169E1,4.294001889E1,-1.009860443E1,-2.727802938E1
1.076942478E2,9.083870642E-1,3.351545790E-1,-1.656062895E-1,-1.872935141E-1,4.943320243E1,4.296018432E1,-1.009755212E1,-2.728245252E1
1.077042668E2,9.083040349E-1,3.353415951E-1,-1.656937337E-1,-1.872842418E-1,4.945595228E1,4.298579227E1,-1.010148141E1,-2.728757028E1
1.077142868E2,9.082204998E-1,3.355318512E-1,-1.657853135E-1,-1.872675517E-1,4.947883083E1,4.301188360E1,-1.010605598E1,-2.729210985E1
1.077243058E2,9.081386506E-1,3.357112124E-1,-1.658759872E-1,-1.872625783E-1,4.950123803E1,4.303673209E1,-1.011034595E1,-2.729778745E1
1.077343248E2,9.080511116E-1,3.358873441E-1,-1.659778983E-1,-1.872815023E-1,4.952519238E1,4.306181347E1,-1.011484838E1,-2.730661582E1
1.077443438E2,9.079561548E-1,3.360617109E-1,-1.660925324E-1,-1.873267258E-1,4.955116430E1,4.308736735E1,-1.011955897E1,-2.731893882E1
1.077543628E2,9.078492704E-1,3.362642845E-1,-1.662130145E-1,-1.873745204E-1,4.958038331E1,4.311655536E1,-1.012393664E1,-2.733212084E1
1.077643818E2,9.077788851E-1,3.363926374E-1,-1.662620154E-1,-1.874415338E-1,4.959961573E1,4.313433674E1,-1.012232913E1,-2.734317154E1
1.077744008E2,9.077755977E-1,3.363686717E-1,-1.662178719E-1,-1.875395674E-1,4.960051384E1,4.313062491E1,-1.011428549E1,-2.735154268E1
1.077844198E2,9.078012651E-1,3.362777556E-1,-1.661262920E-1,-1.876594752E-1,4.959350127E1,4.311729222E1,-1.010239634E1,-2.735932603E1
1.077944398E2,9.078532322E-1,3.361390609E-1,-1.659791890E-1,-1.877866322E-1,4.957930056E1,4.309622155E1,-1.008591158E1,-2.736471457E1
1.078044588E2,9.079118584E-1,3.360008403E-1,-1.658038792E-1,-1.879055285E-1,4.956327556E1,4.307409669E1,-1.006689068E1,-2.736782831E1
1.078144778E2,9.079235331E-1,3.359190122E-1,-1.657377297E-1,-1.880536747E-1,4.956008380E1,4.306303186E1,-1.005612398E1,-2.738006425E1
1.078244968E2,9.079130807E-1,3.358670926E-1,-1.656925852E-1,-1.882370978E-1,4.956294141E1,4.305662717E1,-1.004511912E1,-2.739750742E1
1.078345158E2,9.079100040E-1,3.358229068E-1,-1.655311364E-1,-1.884722350E-1,4.956378253E1,4.304724747E1,-1.001978076E1,-2.741502522E1
1.078445348E2,9.079233224E-1,3.357545447E-1,-1.652848302E-1,-1.887459367E-1,4.956014141E1,4.303213161E1,-9.984822135E0,-2.743240672E1
1.078545538E2,9.079718334E-1,3.356645927E-1,-1.649205655E-1,-1.889912735E-1,4.954687687E1,4.300982126E1,-9.939668697E0,-2.744071322E1
1.078645728E2,9.080340000E-1,3.356314864E-1,-1.644385110E-1,-1.891714512E-1,4.952987357E1,4.298944974E1,-9.883635217E0,-2.743669163E1
1.078745918E2,9.081604405E-1,3.355744038E-1,-1.637534297E-1,-1.892596224E-1,4.949527371E1,4.295798695E1,-9.811507216E0,-2.741246833E1
1.078846108E2,9.083573506E-1,3.354663709E-1,-1.628923380E-1,-1.892495072E-1,4.944134500E1,4.291322412E1,-9.727078582E0,-2.736846644E1
1.078946308E2,9.086238451E-1,3.352883584E-1,-1.618357429E-1,-1.891918925E-1,4.936827095E1,4.285264828E1,-9.626685253E0,-2.730921131E1
1.079046498E2,9.089127196E-1,3.350674193E-1,-1.607301942E-1,-1.891379445E-1,4.928894552E1,4.278535259E1,-9.522302664E0,-2.724775714E1
1.079146688E2,9.091669916E-1,3.348511428E-1,-1.597664432E-1,-1.891157331E-1,4.921902284E1,4.272420679E1,-9.430871595E0,-2.719684715E1
1.079246878E2,9.094025082E-1,3.346134556E-1,-1.589724598E-1,-1.890730805E-1,4.915417452E1,4.266662484E1,-9.358254950E0,-2.715178537E1
1.079347068E2,9.096198173E-1,3.343731027E-1,-1.583810447E-1,-1.889496745E-1,4.909426827E1,4.261552415E1,-9.309862898E0,-2.710763348E1
1.079447258E2,9.097855809E-1,3.341796170E-1,-1.579998159E-1,-1.888128237E-1,4.904852561E1,4.257756438E1,-9.282193393E0,-2.707255071E1
1.079547448E2,9.098849631E-1,3.340454373E-1,-1.578535927E-1,-1.886934638E-1,4.902108174E1,4.255532211E1,-9.276139664E0,-2.705119888E1
1.079647638E2,9.099338535E-1,3.340021261E-1,-1.578191429E-1,-1.885633144E-1,4.900757566E1,4.254790937E1,-9.279392293E0,-2.703484261E1
1.079747828E2,9.099868742E-1,3.339879806E-1,-1.577608380E-1,-1.883811557E-1,4.899292459E1,4.254273786E1,-9.281577177E0,-2.701189302E1
1.079848028E2,9.100381669E-1,3.339729921E-1,-1.576974334E-1,-1.882127790E-1,4.897874710E1,4.253738690E1,-9.282674216E0,-2.699020784E1
1.079948218E2,9.100872680E-1,3.339716803E-1,-1.575293149E-1,-1.881183279E-1,4.896517178E1,4.253047894E1,-9.269499396E0,-2.697177453E1
1.080048408E2,9.100970461E-1,3.340217033E-1,-1.573258773E-1,-1.881525512E-1,4.896246795E1,4.252943519E1,-9.245762069E0,-2.696627704E1
1.080148598E2,9.100726009E-1,3.341230085E-1,-1.570982580E-1,-1.882811834E-1,4.896922727E1,4.253438419E1,-9.214064069E0,-2.697047504E1
1.080248788E2,9.100750454E-1,3.341604771E-1,-1.568614770E-1,-1.884006275E-1,4.896855138E1,4.253129132E1,-9.183641511E0,-2.697264684E1
1.080348978E2,9.101084679E-1,3.340467227E-1,-1.567864556E-1,-1.885027493E-1,4.895930942E1,4.251574085E1,-9.174852433E0,-2.697926224E1
1.080449168E2,9.101493082E-1,3.338554498E-1,-1.568723193E-1,-1.885733453E-1,4.894801406E1,4.249643644E1,-9.186116522E0,-2.698938872E1
1.080549358E2,9.101790639E-1,3.336992957E-1,-1.569835448E-1,-1.886135534E-1,4.893978287E1,4.248202010E1,-9.200270716E0,-2.699769823E1
1.080649548E2,9.102045627E-1,3.335849671E-1,-1.570651674E-1,-1.886245537E-1,4.893272820E1,4.247133382E1,-9.211437169E0,-2.700176087E1
1.080749748E2,9.102328011E-1,3.335105727E-1,-1.570977944E-1,-1.885926064E-1,4.892491448E1,4.246335237E1,-9.218265654E0,-2.699912593E1
1.080849938E2,9.102630204E-1,3.334651226E-1,-1.570891701E-1,-1.885342330E-1,4.891655133E1,4.245715949E1,-9.221160280E0,-2.699188011E1
1.080950128E2,9.103069795E-1,3.333918872E-1,-1.570677015E-1,-1.884693690E-1,4.890438330E1,4.244712986E1,-9.223806608E0,-2.698305495E1
1.081050318E2,9.103152825E-1,3.333845167E-1,-1.570919307E-1,-1.884222067E-1,4.890208470E1,4.244676009E1,-9.228505211E0,-2.697895576E1
