Time,Vel_x,Vel_y,Vel_z,Pos_x,Pos_y,Pos_z
35.39035962,-7.7641918743837985,-7.980324120028662,-2.208288170687853,30.36845137835724,-25.756813997108026,-0.6411291028782145
35.40040562,-7.932423811867178,-7.911360278235305,-2.093740887966089,30.296679544228326,-25.840826439748998,-0.6620969941192869
35.41045163,-8.101744783047113,-7.836884747305971,-1.968611332567688,30.22321210870828,-25.924118469331294,-0.6818610082759653
35.42049763,-8.273041403813664,-7.7612521487459825,-1.8433935856877695,30.148033824154805,-26.006656422868655,-0.7003675082598155
35.43054363,-8.425383368944988,-7.690386660262986,-1.7274997305495492,30.07122990298436,-26.088458516514798,-0.7176629046667284
35.44058963,-8.57725525568661,-7.614355595384458,-1.6168696910380267,29.992897915636018,-26.169522748773353,-0.7338204715508039
35.45063563,-8.731197913013434,-7.529903979752353,-1.5009092463264142,29.913029821832758,-26.24978087652776,-0.7488398744326377
35.46068163,-8.867763362388253,-7.45081520853366,-1.3885686533685837,29.831702505809538,-26.32921754091901,-0.7627125212022572
35.47072763,-8.996517740520945,-7.394571318309925,-1.2948030139637348,29.749042488292808,-26.407974429351786,-0.7755498963667098
35.48077363,-9.112973922486654,-7.331220409763755,-1.1837880507137775,29.66515077813264,-26.486130593110392,-0.7873586585640362
35.49081963,-9.21527684589127,-7.237957503320818,-1.0493319749917174,29.58016024098626,-26.563500085676253,-0.7979344197325984
35.50086538,-9.312405176286973,-7.155575232885043,-0.9265859832269867,29.494170100615154,-26.639985409093796,-0.8072180238830546
35.51091138,-9.414829987930501,-7.093723219137994,-0.8077916567502998,29.407175464848414,-26.7157481471268,-0.8152886020481109
35.52095738,-9.529120168091612,-7.0145176520373695,-0.6725243265318109,29.319092269677896,-26.790802352931152,-0.8220830285115819
35.53100338,-9.634932686169021,-6.925341573367303,-0.5369704334297499,29.22990349865406,-26.86501077772885,-0.8275171199703182
35.54104938,-9.726203590577663,-6.841100710764584,-0.4145596252448456,29.13972477759915,-26.938348129230484,-0.8316554547344868
35.55109538,-9.83481523564122,-6.742778698391482,-0.2925084550332918,29.04854204649817,-27.010768467411165,-0.8345658569811729
35.56114137,-9.94424681715688,-6.6392886272287575,-0.17733965337648233,28.956264176125522,-27.082175032416572,-0.836284701598188
35.57118737,-10.041415907993867,-6.523632178687194,-0.0708460641222244,28.862948458720275,-27.152480895533127,-0.8368901377366318
35.58123338,-10.164291562073702,-6.381620452464084,0.03463021006211994,28.768527362572584,-27.221492560103492,-0.8364308487938379
35.59127938,-10.309333879561688,-6.245447265191752,0.1334964298456272,28.672760608442367,-27.289106833157767,-0.8349451479610293
