Time,q_w,q_x,q_y,q_z,yaw_deg,pitch_deg,roll_deg
47.72683496,-0.122200872724841,0.155389188778024,-0.951195733865581,-0.236955317712251,159.018352374164,9.1391837660272,-150.327378778949
47.73687996,-0.12299396213753,0.152502136033267,-0.951712031786484,-0.236346762905366,159.324186437225,9.32433181586446,-150.402244543693
47.74692596,-0.123766149912928,0.149601662269885,-0.95222753649352,-0.235720176322055,159.632594457275,9.5076221548934,-150.480622901048
47.75697196,-0.124485642571792,0.146684110552306,-0.952751832019648,-0.235055404294756,159.945265571278,9.6860895393213,-150.565737553601
47.76701796,-0.125247335941452,0.143758467347234,-0.953259795815004,-0.234397887337492,160.257582342788,9.86882890422451,-150.649706795932
47.77706396,-0.126048286213992,0.140876559208288,-0.953734562169449,-0.233786247524527,160.563395364642,10.0532406297291,-150.727614748056
47.78710996,-0.126783839927021,0.138005082727454,-0.954186820535614,-0.233255153406915,160.869595547991,10.2282594841731,-150.798335889801
47.79715596,-0.127594671858033,0.135035280236544,-0.954632506800322,-0.232726985467975,161.184586646962,10.4139920650498,-150.868466105823
47.80720196,-0.128463935961639,0.132043078194683,-0.955091723214152,-0.232080681888732,161.501635761308,10.608687624991,-150.952052675418
47.81724796,-0.12918706685214,0.129123422597785,-0.955546208439394,-0.231450398642718,161.815394741084,10.7845883692426,-151.037436309706
47.82729396,-0.129829988479465,0.126103824193077,-0.956008073525005,-0.230847488551018,162.143078153262,10.9536906368107,-151.12327931992
47.83733996,-0.130424339392747,0.123064655135603,-0.956470808189662,-0.230235043881976,162.474920592858,11.1177848185873,-151.212332144171
47.84738596,-0.131238011858998,0.120134806529045,-0.956819294169662,-0.229871813861978,162.784542699411,11.2979414414832,-151.26625595483
47.85743196,-0.132093671673375,0.117025896033442,-0.957189686606102,-0.229443033052495,163.114036149568,11.4887689732449,-151.329581614207
47.86747796,-0.132907495464256,0.113911027634396,-0.957626833417226,-0.228715376291123,163.449341850207,11.679981931418,-151.430159574396
47.87752396,-0.133790846533526,0.111007586882588,-0.957984395500586,-0.228129838065354,163.757012959232,11.869940854709,-151.510821463949
47.88756996,-0.134620893531259,0.108252084171115,-0.958303925418548,-0.227623126735525,164.048951914932,12.048177920651,-151.582489372182
47.89761596,-0.135300555124503,0.105587678033717,-0.958620361176406,-0.227138735508646,164.335411244574,12.2066143863478,-151.654583946489
47.90766196,-0.135976308453668,0.102865838028631,-0.958906795490312,-0.226774823268548,164.627225611845,12.3640483559182,-151.713731027976
47.91770796,-0.136657255172559,0.0999904627637215,-0.959243990235358,-0.226224819952074,164.938895178188,12.5290539166833,-151.797273362668
47.92775396,-0.137389881891853,0.0969114604630086,-0.959637025051644,-0.225452809551578,165.275214292426,12.7084992709573,-151.909185393859
47.93779996,-0.138200652253918,0.0937756840911096,-0.960038404947743,-0.224572843004736,165.617310502314,12.89922455719,-152.033763104852
47.94784596,-0.139030006367474,0.0907867158488827,-0.960384193507678,-0.223809361768988,165.941016900484,13.0856055172107,-152.143183476648
47.95789196,-0.139899440567613,0.0879417352233966,-0.96063710647753,-0.223317593111797,166.24376540519,13.2680670238319,-152.218433578207
47.96793796,-0.140705659347614,0.0852675444213806,-0.960815495209677,-0.223080585127626,166.525855837505,13.4349524577972,-152.263235058032
47.97798396,-0.141465690804863,0.0825748387987087,-0.960960078532107,-0.22299009347959,166.809662364141,13.5951018632605,-152.292377509215
47.98802996,-0.142145832581122,0.0796294942630162,-0.961201594342025,-0.222587513031583,167.129380982106,13.7574705625305,-152.364291395343
47.99807596,-0.142838842345328,0.0767060394163323,-0.961491592360213,-0.221917026059581,167.450335375215,13.9238409427817,-152.468376427578
48.00812196,-0.143640886096206,0.0738675191885225,-0.961735579645884,-0.221304225656957,167.757710826938,14.0988008654607,-152.563007620464
48.01816796,-0.144310369505524,0.0711162085661052,-0.961997059962189,-0.220632406405916,168.060548476595,14.2569714364487,-152.666899476595
48.02821396,-0.144821772519558,0.0684651952967402,-0.962202502627256,-0.220239676659582,168.353061658335,14.3910295491267,-152.739749515357
48.03825996,-0.145411514635691,0.0657457427310869,-0.962343730278813,-0.220062567278379,168.64792606857,14.5328691594365,-152.786723434907
48.04830596,-0.145988824098684,0.0629281692211944,-0.96253075752442,-0.219685797393045,168.957635476983,14.6781240900355,-152.859787402946
